GEOID,GEOCODE,STATE,COUNTY,COUSUB,AREALAND,AREAWATR,BASENAME,NAME,POP100,county_name
0600000US5502160687,5502160687,55,21,60687,78583924,1531657,Otsego,Otsego town,670,Columbia
0600000US5502160925,5502160925,55,21,60925,50297364,5614555,Pacific,Pacific town,2791,Columbia
0600000US5502161100,5502161100,55,21,61100,4979229,887182,Pardeeville,Pardeeville village,2074,Columbia
0600000US5502164100,5502164100,55,21,64100,23068018,2072005,Portage,Portage city,10581,Columbia
0600000US5502164900,5502164900,55,21,64900,6651849,63559,Poynette,Poynette village,2590,Columbia
0600000US5502166150,5502166150,55,21,66150,776086,0,Randolph,Randolph village,458,Columbia
0600000US5502166175,5502166175,55,21,66175,90673659,235211,Randolph,Randolph town,762,Columbia
0600000US5502168100,5502168100,55,21,68100,3245180,24041,Rio,Rio village,1119,Columbia
0600000US5502172250,5502172250,55,21,72250,92310766,435174,Scott,Scott town,857,Columbia
0600000US5502176225,5502176225,55,21,76225,105446241,1217012,Springvale,Springvale town,539,Columbia
0600000US5502186100,5502186100,55,21,86100,74237356,10013414,West Point,West Point town,2028,Columbia
0600000US5502188150,5502188150,55,21,88150,8910817,529809,Wisconsin Dells,Wisconsin Dells city,2449,Columbia
0600000US5502189300,5502189300,55,21,89300,3714066,326561,Wyocena,Wyocena village,756,Columbia
0600000US5502189325,5502189325,55,21,89325,92597297,3493180,Wyocena,Wyocena town,1756,Columbia
0600000US5502306225,5502306225,55,23,6225,14374461,100135,Bell Center,Bell Center village,108,Crawford
0600000US5502309550,5502309550,55,23,9550,51248976,8523706,Bridgeport,Bridgeport town,988,Crawford
0600000US5502315075,5502315075,55,23,15075,178479744,16780,Clayton,Clayton town,1052,Crawford
0600000US5502319850,5502319850,55,23,19850,754953,75125,De Soto,De Soto village,83,Crawford
0600000US5502321900,5502321900,55,23,21900,9354892,1733,Eastman,Eastman village,350,Crawford
0600000US5502321925,5502321925,55,23,21925,184570077,3436926,Eastman,Eastman town,731,Crawford
0600000US5502325725,5502325725,55,23,25725,5095453,49686,Ferryville,Ferryville village,191,Crawford
0600000US5502327700,5502327700,55,23,27700,175416329,27089861,Freeman,Freeman town,727,Crawford
0600000US5502328450,5502328450,55,23,28450,12619497,67250,Gays Mills,Gays Mills village,523,Crawford
0600000US5502332500,5502332500,55,23,32500,84622840,30834,Haney,Haney town,317,Crawford
0600000US5502346675,5502346675,55,23,46675,3505215,36795,Lynxville,Lynxville village,132,Crawford
0600000US5502349275,5502349275,55,23,49275,121503624,2943369,Marietta,Marietta town,507,Crawford
0600000US5502354900,5502354900,55,23,54900,3684890,0,Mount Sterling,Mount Sterling village,189,Crawford
0600000US5502365050,5502365050,55,23,65050,15133952,1627276,Prairie du Chien,Prairie du Chien city,5506,Crawford
0600000US5502365075,5502365075,55,23,65075,86605441,7779204,Prairie du Chien,Prairie du Chien town,957,Crawford
0600000US5502372275,5502372275,55,23,72275,92349571,31090,Scott,Scott town,519,Crawford
0600000US5502372500,5502372500,55,23,72500,151368546,18302118,Seneca,Seneca town,932,Crawford
0600000US5502374550,5502374550,55,23,74550,9283614,0,Soldiers Grove,Soldiers Grove village,552,Crawford
0600000US5502377175,5502377175,55,23,77175,16035341,0,Steuben,Steuben village,122,Crawford
0600000US5502382100,5502382100,55,23,82100,140089342,5066,Utica,Utica town,623,Crawford
0600000US5502384725,5502384725,55,23,84725,12489774,40570,Wauzeka,Wauzeka village,628,Crawford
0600000US5502384750,5502384750,55,23,84750,109384393,3818862,Wauzeka,Wauzeka town,376,Crawford
0600000US5502500875,5502500875,55,25,875,90289504,2156250,Albion,Albion town,2069,Dane
0600000US5502506300,5502506300,55,25,6300,3723127,567256,Belleville,Belleville village,1909,Dane
0600000US5502507025,5502507025,55,25,7025,92356590,468045,Berry,Berry town,1168,Dane
0600000US5502507800,5502507800,55,25,7800,2186924,29072,Black Earth,Black Earth village,1493,Dane
0600000US5502507825,5502507825,55,25,7825,44227418,90929,Black Earth,Black Earth town,510,Dane
0600000US5502508350,5502508350,55,25,8350,11023923,3644738,Blooming Grove,Blooming Grove town,1622,Dane
0600000US5502508475,5502508475,55,25,8475,2281799,0,Blue Mounds,Blue Mounds village,948,Dane
0600000US5502508500,5502508500,55,25,8500,84091214,27854,Blue Mounds,Blue Mounds town,899,Dane
0600000US5502509775,5502509775,55,25,9775,86575310,606968,Bristol,Bristol town,4447,Dane
0600000US5502510075,5502510075,55,25,10075,1426941,12276,Brooklyn,Brooklyn village,1026,Dane
0600000US5502511150,5502511150,55,25,11150,37410237,300266,Burke,Burke town,3265,Dane
0600000US5502512225,5502512225,55,25,12225,3393511,18062,Cambridge,Cambridge village,1539,Dane
0600000US5502514650,5502514650,55,25,14650,89525611,728175,Christiana,Christiana town,1235,Dane
0600000US5502517175,5502517175,55,25,17175,12148072,0,Cottage Grove,Cottage Grove village,7303,Dane
0600000US5502517200,5502517200,55,25,17200,80896346,121752,Cottage Grove,Cottage Grove town,3791,Dane
0600000US5502517775,5502517775,55,25,17775,4663347,0,Cross Plains,Cross Plains village,4104,Dane
0600000US5502517800,5502517800,55,25,17800,89918792,400559,Cross Plains,Cross Plains town,1494,Dane
0600000US5502518700,5502518700,55,25,18700,3065378,20674,Dane,Dane village,1117,Dane
0600000US5502518725,5502518725,55,25,18725,90220185,416760,Dane,Dane town,934,Dane
0600000US5502519250,5502519250,55,25,19250,5609503,0,Deerfield,Deerfield village,2507,Dane
0600000US5502519275,5502519275,55,25,19275,86572092,491962,Deerfield,Deerfield town,1684,Dane
0600000US5502519350,5502519350,55,25,19350,22009494,188933,DeForest,DeForest village,10811,Dane
0600000US5502521100,5502521100,55,25,21100,80200605,1230448,Dunkirk,Dunkirk town,1881,Dane
0600000US5502521125,5502521125,55,25,21125,71741097,16062378,Dunn,Dunn town,4880,Dane
0600000US5502522575,5502522575,55,25,22575,1381780,3094,Edgerton,Edgerton city,146,Dane
0600000US5502525950,5502525950,55,25,25950,90441585,617347,Fitchburg,Fitchburg city,29609,Dane
0600000US5502546850,5502546850,55,25,46850,12326646,17336,McFarland,McFarland village,8991,Dane
0600000US5502548000,5502548000,55,25,48000,206086955,55411136,Madison,Madison city,269840,Dane
0600000US5502548025,5502548025,55,25,48025,3756956,30195,Madison,Madison town,6236,Dane
0600000US5502548750,5502548750,55,25,48750,1816338,3967,Maple Bluff,Maple Bluff village,1368,Dane
0600000US5502549575,5502549575,55,25,49575,5502873,431820,Marshall,Marshall village,3787,Dane
0600000US5502550225,5502550225,55,25,50225,4551214,61521,Mazomanie,Mazomanie village,1768,Dane
0600000US5502550250,5502550250,55,25,50250,75403964,2033444,Mazomanie,Mazomanie town,1074,Dane
0600000US5502550475,5502550475,55,25,50475,85399542,833597,Medina,Medina town,1344,Dane
0600000US5502551575,5502551575,55,25,51575,23141164,348827,Middleton,Middleton city,21827,Dane
0600000US5502551600,5502551600,55,25,51600,38200736,45085,Middleton,Middleton town,6792,Dane
0600000US5502553675,5502553675,55,25,53675,8441314,237128,Monona,Monona city,8624,Dane
0600000US5502554100,5502554100,55,25,54100,87593989,524207,Montrose,Montrose town,1064,Dane
0600000US5502554725,5502554725,55,25,54725,8353849,0,Mount Horeb,Mount Horeb village,7754,Dane
0600000US5502560200,5502560200,55,25,60200,11626106,0,Oregon,Oregon village,11179,Dane
0600000US5502560225,5502560225,55,25,60225,79772262,362896,Oregon,Oregon town,3125,Dane
0600000US5502562050,5502562050,55,25,62050,93385974,0,Perry,Perry town,737,Dane
0600000US5502563375,5502563375,55,25,63375,84261967,5985310,Pleasant Springs,Pleasant Springs town,3078,Dane
0600000US5502565575,5502565575,55,25,65575,92672369,27313,Primrose,Primrose town,750,Dane
0600000US5502568725,5502568725,55,25,68725,727506,43604,Rockdale,Rockdale village,207,Dane
0600000US5502569850,5502569850,55,25,69850,88777632,4127684,Roxbury,Roxbury town,1871,Dane
0600000US5502570400,5502570400,55,25,70400,89276902,1513696,Rutland,Rutland town,1977,Dane
0600000US5502573750,5502573750,55,25,73750,2061101,0,Shorewood Hills,Shorewood Hills village,2169,Dane
0600000US5502575850,5502575850,55,25,75850,91550211,40005,Springdale,Springdale town,2056,Dane
0600000US5502575875,5502575875,55,25,75875,93069182,574465,Springfield,Springfield town,2929,Dane
0600000US5502577675,5502577675,55,25,77675,15583338,863189,Stoughton,Stoughton city,13173,Dane
0600000US5502578600,5502578600,55,25,78600,33435031,55500,Sun Prairie,Sun Prairie city,35967,Dane
0600000US5502578625,5502578625,55,25,78625,76652575,0,Sun Prairie,Sun Prairie town,2391,Dane
0600000US5502582525,5502582525,55,25,82525,92872389,9576,Vermont,Vermont town,871,Dane
0600000US5502582600,5502582600,55,25,82600,19381983,184993,Verona,Verona city,14030,Dane
0600000US5502582625,5502582625,55,25,82625,60318779,218860,Verona,Verona town,1947,Dane
0600000US5502582750,5502582750,55,25,82750,90908480,784687,Vienna,Vienna town,1666,Dane
0600000US5502584350,5502584350,55,25,84350,18569015,7400,Waunakee,Waunakee village,14879,Dane
0600000US5502586125,5502586125,55,25,86125,51921022,2822739,Westport,Westport town,4191,Dane
0600000US5502587725,5502587725,55,25,87725,71390773,282791,Windsor,Windsor village,8754,Dane
0600000US5502589450,5502589450,55,25,89450,92728586,130357,York,York town,697,Dane
0600000US5502703200,5502703200,55,27,3200,92109987,410553,Ashippun,Ashippun town,2663,Dodge
0600000US5502705900,5502705900,55,27,5900,18939531,3585248,Beaver Dam,Beaver Dam city,16708,Dodge
0600000US5502705925,5502705925,55,27,5925,84174881,4159512,Beaver Dam,Beaver Dam town,4062,Dodge
0600000US5502710450,5502710450,55,27,10450,1588250,0,Brownsville,Brownsville village,598,Dodge
0600000US5502711275,5502711275,55,27,11275,93012132,1622912,Burnett,Burnett town,831,Dodge
0600000US5502711850,5502711850,55,27,11850,93404790,1322625,Calamus,Calamus town,1043,Dodge
0600000US5502714300,5502714300,55,27,14300,84919507,3715269,Chester,Chester town,895,Dodge
0600000US5502715900,5502715900,55,27,15900,971713,0,Clyman,Clyman village,397,Dodge
0600000US5502715925,5502715925,55,27,15925,91182765,162518,Clyman,Clyman town,712,Dodge
0600000US5502716450,5502716450,55,27,16450,62145,7243,Columbus,Columbus city,0,Dodge
0600000US5502723000,5502723000,55,27,23000,91116729,1032863,Elba,Elba town,1041,Dodge
0600000US5502724000,5502724000,55,27,24000,81689858,153004,Emmet,Emmet town,1310,Dodge
0600000US5502727000,5502727000,55,27,27000,4064773,135102,Fox Lake,Fox Lake city,1604,Dodge
0600000US5502727025,5502727025,55,27,27025,82093926,17742815,Fox Lake,Fox Lake town,2588,Dodge
0600000US5502733000,5502733000,55,27,33000,1435180,5378,Hartford,Hartford city,9,Dodge
0600000US5502734000,5502734000,55,27,34000,94050839,96342,Herman,Herman town,1135,Dodge
0600000US5502735750,5502735750,55,27,35750,9054890,366605,Horicon,Horicon city,3767,Dodge
0600000US5502736100,5502736100,55,27,36100,79418861,7399065,Hubbard,Hubbard town,1772,Dodge
0600000US5502736625,5502736625,55,27,36625,2887860,561489,Hustisford,Hustisford village,1101,Dodge
0600000US5502736650,5502736650,55,27,36650,85007941,4438502,Hustisford,Hustisford town,1357,Dodge
0600000US5502737150,5502737150,55,27,37150,1737226,12818,Iron Ridge,Iron Ridge village,904,Dodge
0600000US5502738675,5502738675,55,27,38675,4270197,3438,Juneau,Juneau city,2658,Dodge
0600000US5502738900,5502738900,55,27,38900,82076140,4963556,Kekoskee,Kekoskee village,896,Dodge
0600000US5502743050,5502743050,55,27,43050,92308185,805390,Lebanon,Lebanon town,1587,Dodge
0600000US5502743650,5502743650,55,27,43650,93388060,3240014,Leroy,Leroy town,956,Dodge
0600000US5502745475,5502745475,55,27,45475,5535008,38873,Lomira,Lomira village,2678,Dodge
0600000US5502745500,5502745500,55,27,45500,87844305,35886,Lomira,Lomira town,1099,Dodge
0600000US5502745950,5502745950,55,27,45950,2567828,137278,Lowell,Lowell village,309,Dodge
0600000US5502745975,5502745975,55,27,45975,134157278,2238202,Lowell,Lowell town,1166,Dodge
0600000US5502750200,5502750200,55,27,50200,8427621,295132,Mayville,Mayville city,5196,Dodge
0600000US5502756075,5502756075,55,27,56075,1362195,79184,Neosho,Neosho village,591,Dodge
0600000US5502759000,5502759000,55,27,59000,86913693,888089,Oak Grove,Oak Grove town,1028,Dodge
0600000US5502764375,5502764375,55,27,64375,91070752,1701337,Portland,Portland town,1091,Dodge
0600000US5502766150,5502766150,55,27,66150,2441163,1656,Randolph,Randolph village,1338,Dodge
0600000US5502766900,5502766900,55,27,66900,1618797,0,Reeseville,Reeseville village,763,Dodge
0600000US5502769962,5502769962,55,27,69962,89630718,1038493,Rubicon,Rubicon town,2117,Dodge
0600000US5502773575,5502773575,55,27,73575,66305071,1354414,Shields,Shields town,503,Dodge
0600000US5502779375,5502779375,55,27,79375,2084362,40815,Theresa,Theresa village,1255,Dodge
0600000US5502779425,5502779425,55,27,79425,90786698,1365821,Theresa,Theresa town,1089,Dodge
0600000US5502780525,5502780525,55,27,80525,137655763,1920569,Trenton,Trenton town,1219,Dodge
0600000US5502783975,5502783975,55,27,83975,10605528,444808,Watertown,Watertown city,8252,Dodge
0600000US5502784425,5502784425,55,27,84425,6292151,0,Waupun,Waupun city,7795,Dodge
0600000US5502785650,5502785650,55,27,85650,77784435,13808583,Westford,Westford town,1313,Dodge
0600000US5502904325,5502904325,55,29,4325,76417645,608851195,Baileys Harbor,Baileys Harbor town,1223,Door
0600000US5502910700,5502910700,55,29,10700,93322345,87889,Brussels,Brussels town,1125,Door
0600000US5502915025,5502915025,55,29,15025,38338938,454388330,Clay Banks,Clay Banks town,385,Door
0600000US5502922850,5502922850,55,29,22850,6381139,10769514,Egg Harbor,Egg Harbor village,358,Door
0600000US5502922875,5502922875,55,29,22875,93395112,216565969,Egg Harbor,Egg Harbor town,1458,Door
0600000US5502924150,5502924150,55,29,24150,9808912,11246892,Ephraim,Ephraim village,345,Door
0600000US5502926625,5502926625,55,29,26625,1346478,2695,Forestville,Forestville village,482,Door
0600000US5502926650,5502926650,55,29,26650,91406641,514883,Forestville,Forestville town,1063,Door
0600000US5502928300,5502928300,55,29,28300,88825463,203027915,Gardner,Gardner town,1218,Door
0600000US5502928950,5502928950,55,29,28950,87478010,181467318,Gibraltar,Gibraltar town,1228,Door
0600000US5502937750,5502937750,55,29,37750,74886911,380469052,Jacksonport,Jacksonport town,878,Door
0600000US5502943925,5502943925,55,29,43925,138978889,1182925060,Liberty Grove,Liberty Grove town,2096,Door
0600000US5502955500,5502955500,55,29,55500,110628616,53790312,Nasewaupee,Nasewaupee town,1984,Door
0600000US5502972600,5502972600,55,29,72600,133935167,430472677,Sevastopol,Sevastopol town,2826,Door
0600000US5502974225,5502974225,55,29,74225,6680235,2566148,Sister Bay,Sister Bay village,1148,Door
0600000US5502977875,5502977875,55,29,77875,25458882,4309410,Sturgeon Bay,Sturgeon Bay city,9646,Door
0600000US5502977900,5502977900,55,29,77900,50146353,443912924,Sturgeon Bay,Sturgeon Bay town,821,Door
0600000US5502981525,5502981525,55,29,81525,54822999,38266437,Union,Union town,1005,Door
0600000US5502983600,5502983600,55,29,83600,66018689,666969987,Washington,Washington town,777,Door
0600000US5503100000,5503100000,55,31,0,0,355657556,County subdivisions not defined,County subdivisions not defined,0,Douglas
0600000US5503101825,5503101825,55,31,1825,100651928,511017,Amnicon,Amnicon town,1224,Douglas
0600000US5503106775,5503106775,55,31,6775,123198636,2076206,Bennett,Bennett town,632,Douglas
0600000US5503110575,5503110575,55,31,10575,143799476,1183521,Brule,Brule town,607,Douglas
0600000US5503115825,5503115825,55,31,15825,119502194,294222,Cloverland,Cloverland town,249,Douglas
0600000US5503118425,5503118425,55,31,18425,360010366,1789249,Dairyland,Dairyland town,211,Douglas
0600000US5503129925,5503129925,55,31,29925,391518545,16298651,Gordon,Gordon town,757,Douglas
0600000US5503133350,5503133350,55,31,33350,118301740,1424186,Hawthorne,Hawthorne town,1058,Douglas
0600000US5503134425,5503134425,55,31,34425,197421946,4589262,Highland,Highland town,340,Douglas
0600000US5503141725,5503141725,55,31,41725,32430723,4505889,Lake Nebagamon,Lake Nebagamon village,1123,Douglas
0600000US5503141800,5503141800,55,31,41800,102853492,609451,Lakeside,Lakeside town,681,Douglas
0600000US5503148725,5503148725,55,31,48725,83003722,1360,Maple,Maple town,700,Douglas
0600000US5503159100,5503159100,55,31,59100,165446458,3047512,Oakland,Oakland town,1170,Douglas
0600000US5503159800,5503159800,55,31,59800,5371583,60594,Oliver,Oliver village,423,Douglas
0600000US5503161250,5503161250,55,31,61250,90929441,1234,Parkland,Parkland town,1231,Douglas
0600000US5503163975,5503163975,55,31,63975,30765039,75545,Poplar,Poplar village,629,Douglas
0600000US5503174575,5503174575,55,31,74575,4055745,1898669,Solon Springs,Solon Springs village,656,Douglas
0600000US5503174600,5503174600,55,31,74600,214220267,4472202,Solon Springs,Solon Springs town,970,Douglas
0600000US5503178275,5503178275,55,31,78275,381449893,3070713,Summit,Summit town,1030,Douglas
0600000US5503178650,5503178650,55,31,78650,94847990,22626419,Superior,Superior city,26751,Douglas
0600000US5503178660,5503178660,55,31,78660,3216814,13620,Superior,Superior village,677,Douglas
0600000US5503178675,5503178675,55,31,78675,274805877,4829769,Superior,Superior town,2264,Douglas
