GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,AREALAND,AREAWATR,BASENAME,NAME,POP100
5211600US550708567200,5.50709E+11,55,85,67200,7,21815245,654657,Rhinelander,Rhinelander city,8285
5211600US550708572125,5.50709E+11,55,85,72125,7,117559148,13381238,Schoepke,Schoepke town,388
5211600US550708576975,5.50709E+11,55,85,76975,7,90529351,5546346,Stella,Stella town,569
5211600US550708578075,5.50709E+11,55,85,78075,7,229179368,23768891,Sugar Camp,Sugar Camp town,1819
5211600US550708579700,5.50709E+11,55,85,79700,7,208094962,51254078,Three Lakes,Three Lakes town,2413
5211600US550708588625,5.50709E+11,55,85,88625,7,88456338,7450951,Woodboro,Woodboro town,808
5211600US550708588950,5.50709E+11,55,85,88950,7,72767036,19278910,Woodruff,Woodruff town,2044
5211600US550709500950,5.5071E+11,55,95,950,7,144437277,8536603,Alden,Alden town,2918
5211600US550709501725,5.5071E+11,55,95,1725,7,8021698,1918072,Amery,Amery city,2962
5211600US550709502350,5.5071E+11,55,95,2350,7,87504891,5824996,Apple River,Apple River town,1173
5211600US550709504475,5.5071E+11,55,95,4475,7,5614458,3211874,Balsam Lake,Balsam Lake village,934
5211600US550709504500,5.5071E+11,55,95,4500,7,76746879,6926161,Balsam Lake,Balsam Lake town,1416
5211600US550709505825,5.5071E+11,55,95,5825,7,91055609,4220511,Beaver,Beaver town,798
5211600US550709507700,5.5071E+11,55,95,7700,7,88217556,1968429,Black Brook,Black Brook town,1425
5211600US550709508750,5.5071E+11,55,95,8750,7,86796681,5015986,Bone Lake,Bone Lake town,686
5211600US550709513850,5.5071E+11,55,95,13850,7,4401612,2087,Centuria,Centuria village,891
5211600US550709514837,5.5071E+11,55,95,14837,7,89753597,1973042,Clam Falls,Clam Falls town,554
5211600US550709515100,5.5071E+11,55,95,15100,7,8315692,334504,Clayton,Clayton village,550
5211600US550709515125,5.5071E+11,55,95,15125,7,85597454,1766745,Clayton,Clayton town,958
5211600US550709515250,5.5071E+11,55,95,15250,7,6740149,67279,Clear Lake,Clear Lake village,1099
5211600US550709515275,5.5071E+11,55,95,15275,7,89505384,331972,Clear Lake,Clear Lake town,888
5211600US550709520850,5.5071E+11,55,95,20850,7,4909112,8328,Dresser,Dresser village,935
5211600US550709524450,5.5071E+11,55,95,24450,7,138796067,2995143,Eureka,Eureka town,1737
5211600US550709525350,5.5071E+11,55,95,25350,7,113053609,2690260,Farmington,Farmington town,1904
5211600US550709527500,5.5071E+11,55,95,27500,7,4380297,178176,Frederic,Frederic village,1154
5211600US550709528350,5.5071E+11,55,95,28350,7,84993234,6027900,Garfield,Garfield town,1744
5211600US550709528725,5.5071E+11,55,95,28725,7,78351961,12630491,Georgetown,Georgetown town,1036
5211600US550709538400,5.5071E+11,55,95,38400,7,92117068,3789884,Johnstown,Johnstown town,499
5211600US550709541900,5.5071E+11,55,95,41900,7,88403018,4219997,Laketown,Laketown town,1024
5211600US550709544475,5.5071E+11,55,95,44475,7,92131258,6878253,Lincoln,Lincoln town,2099
5211600US550709545775,5.5071E+11,55,95,45775,7,95173699,481143,Lorain,Lorain town,308
5211600US550709546200,5.5071E+11,55,95,46200,7,5106541,1572927,Luck,Luck village,1093
5211600US550709546225,5.5071E+11,55,95,46225,7,82346233,1761390,Luck,Luck town,979
5211600US550709546900,5.5071E+11,55,95,46900,7,93167251,3090107,McKinley,McKinley town,340
5211600US550709552075,5.5071E+11,55,95,52075,7,4690220,74549,Milltown,Milltown village,948
5211600US550709552100,5.5071E+11,55,95,52100,7,79936380,6078703,Milltown,Milltown town,1219
5211600US550709560450,5.5071E+11,55,95,60450,7,10516140,328757,Osceola,Osceola village,2765
5211600US550709560475,5.5071E+11,55,95,60475,7,89915989,5034033,Osceola,Osceola town,3023
5211600US550709570550,5.5071E+11,55,95,70550,7,12914328,338810,St. Croix Falls,St. Croix Falls city,2208
5211600US550709570575,5.5071E+11,55,95,70575,7,75172647,2493785,St. Croix Falls,St. Croix Falls town,1164
5211600US550709577050,5.5071E+11,55,95,77050,7,163749235,3204668,Sterling,Sterling town,724
5211600US550709581075,5.5071E+11,55,95,81075,7,1587646,129865,Turtle Lake,Turtle Lake village,78
5211600US550709586350,5.5071E+11,55,95,86350,7,83956852,2920388,West Sweden,West Sweden town,744
5211600US550709913175,5.5071E+11,55,99,13175,7,11491440,0,Catawba,Catawba village,141
5211600US550709913200,5.5071E+11,55,99,13200,7,130638124,44179,Catawba,Catawba town,247
5211600US550709922950,5.5071E+11,55,99,22950,7,194513081,3415775,Eisenstein,Eisenstein town,625
5211600US550709923200,5.5071E+11,55,99,23200,7,133740032,6973154,Elk,Elk town,960
5211600US550709923975,5.5071E+11,55,99,23975,7,279505447,231972,Emery,Emery town,308
5211600US550709925775,5.5071E+11,55,99,25775,7,388409040,16576577,Fifield,Fifield town,905
5211600US550709926050,5.5071E+11,55,99,26050,7,248593421,5686920,Flambeau,Flambeau town,488
5211600US550709928750,5.5071E+11,55,99,28750,7,138836466,264570,Georgetown,Georgetown town,172
5211600US550709931925,5.5071E+11,55,99,31925,7,179263314,3330745,Hackett,Hackett town,189
5211600US550709932675,5.5071E+11,55,99,32675,7,92577863,1532305,Harmony,Harmony town,220
5211600US550709934725,5.5071E+11,55,99,34725,7,90775967,1686455,Hill,Hill town,366
5211600US550709939175,5.5071E+11,55,99,39175,7,5137714,0,Kennan,Kennan village,143
5211600US550709939200,5.5071E+11,55,99,39200,7,181141061,111556,Kennan,Kennan town,365
5211600US550709940175,5.5071E+11,55,99,40175,7,124326622,55387,Knox,Knox town,311
5211600US550709941150,5.5071E+11,55,99,41150,7,230316988,8173330,Lake,Lake town,1106
5211600US550709959525,5.5071E+11,55,99,59525,7,209904672,182440,Ogema,Ogema town,727
5211600US550709961200,5.5071E+11,55,99,61200,7,9452988,585124,Park Falls,Park Falls city,2410
5211600US550709962450,5.5071E+11,55,99,62450,7,6805494,1837163,Phillips,Phillips city,1533
5211600US550709965325,5.5071E+11,55,99,65325,7,5229738,63716,Prentice,Prentice village,563
5211600US550709965350,5.5071E+11,55,99,65350,7,179052348,384745,Prentice,Prentice town,440
5211600US550709975525,5.5071E+11,55,99,75525,7,106423408,1265808,Spirit,Spirit town,292
5211600US550709989100,5.5071E+11,55,99,89100,7,301852642,9697043,Worcester,Worcester town,1543
5211600US550710703600,5.50711E+11,55,107,3600,7,131609700,424465,Atlanta,Atlanta town,560
5211600US550710707175,5.50711E+11,55,107,7175,7,84372111,7195285,Big Bend,Big Bend town,401
5211600US550710707225,5.50711E+11,55,107,7225,7,91809137,1515778,Big Falls,Big Falls town,115
5211600US550710710500,5.50711E+11,55,107,10500,7,5977552,128224,Bruce,Bruce village,781
5211600US550710713550,5.50711E+11,55,107,13550,7,91200282,1137664,Cedar Rapids,Cedar Rapids town,36
5211600US550710716775,5.50711E+11,55,107,16775,7,1353720,0,Conrath,Conrath village,88
5211600US550710720000,5.50711E+11,55,107,20000,7,80511702,7732569,Dewey,Dewey town,542
5211600US550710726100,5.50711E+11,55,107,26100,7,89395002,771121,Flambeau,Flambeau town,987
5211600US550710729475,5.50711E+11,55,107,29475,7,1464237,0,Glen Flora,Glen Flora village,100
5211600US550710730375,5.50711E+11,55,107,30375,7,85932049,1029384,Grant,Grant town,732
5211600US550710731775,5.50711E+11,55,107,31775,7,91632552,0,Grow,Grow town,443
5211600US550710733275,5.50711E+11,55,107,33275,7,5712401,48938,Hawkins,Hawkins village,331
5211600US550710733300,5.50711E+11,55,107,33300,7,118185318,328323,Hawkins,Hawkins town,122
5211600US550710736125,5.50711E+11,55,107,36125,7,114258440,1404748,Hubbard,Hubbard town,178
5211600US550710736925,5.50711E+11,55,107,36925,7,2570564,0,Ingram,Ingram village,70
5211600US550710740850,5.50711E+11,55,107,40850,7,10928879,972374,Ladysmith,Ladysmith city,3216
5211600US550710742950,5.50711E+11,55,107,42950,7,123527346,0,Lawrence,Lawrence town,301
5211600US550710749625,5.50711E+11,55,107,49625,7,92570320,3953,Marshall,Marshall town,664
5211600US550710755175,5.50711E+11,55,107,55175,7,160094632,775775,Murry,Murry town,247
5211600US550710767600,5.50711E+11,55,107,67600,7,59731595,349400,Richland,Richland town,197
5211600US550710770275,5.50711E+11,55,107,70275,7,86889807,5871069,Rusk,Rusk town,551
5211600US550710773175,5.50711E+11,55,107,73175,7,1715114,0,Sheldon,Sheldon village,261
5211600US550710774975,5.50711E+11,55,107,74975,7,91805152,813972,South Fork,South Fork town,115
5211600US550710777775,5.50711E+11,55,107,77775,7,89936809,1022822,Strickland,Strickland town,280
5211600US550710777850,5.50711E+11,55,107,77850,7,93038671,1899808,Stubbs,Stubbs town,523
5211600US550710779575,5.50711E+11,55,107,79575,7,132991684,3179000,Thornapple,Thornapple town,721
5211600US550710780225,5.50711E+11,55,107,80225,7,5244150,0,Tony,Tony village,105
5211600US550710780950,5.50711E+11,55,107,80950,7,60457975,456583,TRUE,True town,237
5211600US550710783675,5.50711E+11,55,107,83675,7,87242687,4930961,Washington,Washington town,360
5211600US550710786450,5.50711E+11,55,107,86450,7,2423324,30478,Weyerhaeuser,Weyerhaeuser village,232
5211600US550710787125,5.50711E+11,55,107,87125,7,91080562,621658,Wilkinson,Wilkinson town,51
5211600US550710787175,5.50711E+11,55,107,87175,7,91857381,1505023,Willard,Willard town,525
5211600US550710787450,5.50711E+11,55,107,87450,7,88571407,664315,Wilson,Wilson town,116
5211600US550710904400,5.50711E+11,55,109,4400,7,7996138,0,Baldwin,Baldwin village,4291
5211600US550710904425,5.50711E+11,55,109,4425,7,83397798,189198,Baldwin,Baldwin town,1047
5211600US550710911775,5.50711E+11,55,109,11775,7,89606761,667355,Cady,Cady town,880
5211600US550710918300,5.50711E+11,55,109,18300,7,91255269,236487,Cylon,Cylon town,708
5211600US550710919325,5.50711E+11,55,109,19325,7,2362347,86479,Deer Park,Deer Park village,249
5211600US550710922400,5.50711E+11,55,109,22400,7,84649107,148094,Eau Galle,Eau Galle town,1253
5211600US550710923925,5.50711E+11,55,109,23925,7,90403513,201502,Emerald,Emerald town,831
5211600US550710924275,5.50711E+11,55,109,24275,7,91817663,397044,Erin Prairie,Erin Prairie town,673
5211600US550710926525,5.50711E+11,55,109,26525,7,96195644,131422,Forest,Forest town,638
5211600US550710929600,5.50711E+11,55,109,29600,7,86038180,338228,Glenwood,Glenwood town,747
5211600US550710929625,5.50711E+11,55,109,29625,7,8995932,0,Glenwood City,Glenwood City city,1306
5211600US550710932325,5.50711E+11,55,109,32325,7,5593181,0,Hammond,Hammond village,1873
5211600US550710932350,5.50711E+11,55,109,32350,7,84613054,346084,Hammond,Hammond town,2565
5211600US550710936250,5.50711E+11,55,109,36250,7,17523404,2279371,Hudson,Hudson city,14755
5211600US550710936275,5.50711E+11,55,109,36275,7,63354658,1669611,Hudson,Hudson town,8671
5211600US550710939825,5.50711E+11,55,109,39825,7,90717271,11384,Kinnickinnic,Kinnickinnic town,1815
5211600US550710957100,5.50711E+11,55,109,57100,7,27924707,660840,New Richmond,New Richmond city,10079
5211600US550710958050,5.50711E+11,55,109,58050,7,4055884,2245328,North Hudson,North Hudson village,3803
5211600US550710963425,5.50711E+11,55,109,63425,7,46765031,0,Pleasant Valley,Pleasant Valley town,567
5211600US550710967650,5.50711E+11,55,109,67650,7,81187105,582053,Richmond,Richmond town,4074
5211600US550710968275,5.50711E+11,55,109,68275,7,8218025,222,River Falls,River Falls city,3636
5211600US550710968475,5.50711E+11,55,109,68475,7,6696848,0,Roberts,Roberts village,1919
5211600US550710970200,5.50711E+11,55,109,70200,7,45593855,0,Rush River,Rush River town,500
5211600US550710970825,5.50711E+11,55,109,70825,7,83104757,6264749,St. Joseph,St. Joseph town,4178
5211600US550710974675,5.50711E+11,55,109,74675,7,8624118,0,Somerset,Somerset village,3019
5211600US550710974700,5.50711E+11,55,109,74700,7,119872051,4479777,Somerset,Somerset town,4291
5211600US550710975950,5.50711E+11,55,109,75950,7,88290838,380356,Springfield,Springfield town,993
5211600US550710976300,5.50711E+11,55,109,76300,7,2184873,719108,Spring Valley,Spring Valley village,11
5211600US550710976675,5.50711E+11,55,109,76675,7,83755920,2232461,Stanton,Stanton town,907
5211600US550710976825,5.50711E+11,55,109,76825,7,5551062,0,Star Prairie,Star Prairie village,678
5211600US550710976850,5.50711E+11,55,109,76850,7,75694860,3079112,Star Prairie,Star Prairie town,3733
5211600US550710980800,5.50711E+11,55,109,80800,7,94312684,5281974,Troy,Troy town,5518
5211600US550710983400,5.50711E+11,55,109,83400,7,84955424,1111891,Warren,Warren town,1733
5211600US550710987475,5.50711E+11,55,109,87475,7,4417912,0,Wilson,Wilson village,209
5211600US550710989025,5.50711E+11,55,109,89025,7,4654225,0,Woodville,Woodville village,1386
5211600US550711305200,5.50711E+11,55,113,5200,7,119109480,40590096,Bass Lake,Bass Lake town,2731
5211600US550711317225,5.50711E+11,55,113,17225,7,2509108,58377,Couderay,Couderay village,81
5211600US550711317250,5.50711E+11,55,113,17250,7,172637356,2088979,Couderay,Couderay town,393
5211600US550711320825,5.50711E+11,55,113,20825,7,353185610,5275741,Draper,Draper town,241
5211600US550711322625,5.50711E+11,55,113,22625,7,121600024,13649670,Edgewater,Edgewater town,565
5211600US550711324700,5.50711E+11,55,113,24700,7,3110959,56336,Exeland,Exeland village,229
5211600US550711333450,5.50711E+11,55,113,33450,7,8203251,608144,Hayward,Hayward city,2533
5211600US550711333475,5.50711E+11,55,113,33475,7,148885001,16811005,Hayward,Hayward town,3765
5211600US550711336450,5.50711E+11,55,113,36450,7,135751335,61158535,Hunter,Hunter town,779
5211600US550711343400,5.50711E+11,55,113,43400,7,212697902,14987994,Lenroot,Lenroot town,1337
5211600US550711350300,5.50711E+11,55,113,50300,7,92992818,727378,Meadowbrook,Meadowbrook town,134
5211600US550711351425,5.50711E+11,55,113,51425,7,88893683,2448270,Meteor,Meteor town,156
5211600US550711359600,5.50711E+11,55,113,59600,7,131933502,1320659,Ojibwa,Ojibwa town,307
5211600US550711366050,5.50711E+11,55,113,66050,7,1023403,74554,Radisson,Radisson village,273
5211600US550711366075,5.50711E+11,55,113,66075,7,191847094,2605046,Radisson,Radisson town,445
5211600US550711369750,5.50711E+11,55,113,69750,7,283028828,22919640,Round Lake,Round Lake town,1081
5211600US550711371500,5.50711E+11,55,113,71500,7,119723451,13375992,Sand Lake,Sand Lake town,901
5211600US550711375450,5.50711E+11,55,113,75450,7,257136398,25053104,Spider Lake,Spider Lake town,487
5211600US550711385100,5.50711E+11,55,113,85100,7,86584142,2184537,Weirgor,Weirgor town,311
5211600US550711387975,5.50711E+11,55,113,87975,7,2051266,0,Winter,Winter village,325
5211600US550711388000,5.50711E+11,55,113,88000,7,724283622,13917946,Winter,Winter town,1000
5211600US550711903900,5.50712E+11,55,119,3900,7,88854606,3446,Aurora,Aurora town,459
5211600US550711910400,5.50712E+11,55,119,10400,7,94428920,30698,Browning,Browning town,910
5211600US550711914200,5.50712E+11,55,119,14200,7,104627872,1169802,Chelsea,Chelsea town,710
5211600US550711915450,5.50712E+11,55,119,15450,7,87750540,4858359,Cleveland,Cleveland town,216
5211600US550711919225,5.50712E+11,55,119,19225,7,88652020,15736,Deer Creek,Deer Creek town,677
5211600US550711926425,5.50712E+11,55,119,26425,7,85011720,5927841,Ford,Ford town,265
5211600US550711929175,5.50712E+11,55,119,29175,7,6061095,0,Gilman,Gilman village,378
5211600US550711929837,5.50712E+11,55,119,29837,7,94077638,0,Goodrich,Goodrich town,460
5211600US550711931600,5.50712E+11,55,119,31600,7,140705568,122510,Greenwood,Greenwood town,621
5211600US550711931750,5.50712E+11,55,119,31750,7,183018152,1868812,Grover,Grover town,208
5211600US550711932300,5.50712E+11,55,119,32300,7,91997696,608079,Hammel,Hammel town,703
5211600US550711935525,5.50712E+11,55,119,35525,7,94057842,18563,Holway,Holway town,930
5211600US550711938627,5.50712E+11,55,119,38627,7,93011635,0,Jump River,Jump River town,275
5211600US550711944900,5.50712E+11,55,119,44900,7,89351811,25444,Little Black,Little Black town,1156
5211600US550711946150,5.50712E+11,55,119,46150,7,3947258,0,Lublin,Lublin village,117
5211600US550711946925,5.50712E+11,55,119,46925,7,92846490,179026,McKinley,McKinley town,408
5211600US550711948925,5.50712E+11,55,119,48925,7,92983794,44752,Maplehurst,Maplehurst town,338
5211600US550711950425,5.50712E+11,55,119,50425,7,11637558,74100,Medford,Medford city,4349
5211600US550711950450,5.50712E+11,55,119,50450,7,96233501,180843,Medford,Medford town,2482
5211600US550711953550,5.50712E+11,55,119,53550,7,91694306,1679716,Molitor,Molitor town,308
5211600US550711962100,5.50712E+11,55,119,62100,7,91992295,352413,Pershing,Pershing town,201
5211600US550711967275,5.50712E+11,55,119,67275,7,4513412,1204965,Rib Lake,Rib Lake village,935
5211600US550711967300,5.50712E+11,55,119,67300,7,192074464,2194503,Rib Lake,Rib Lake town,763
5211600US550711969400,5.50712E+11,55,119,69400,7,88884398,320113,Roosevelt,Roosevelt town,478
5211600US550711977100,5.50712E+11,55,119,77100,7,1011964,0,Stetsonville,Stetsonville village,563
5211600US550711978950,5.50712E+11,55,119,78950,7,94576126,334516,Taft,Taft town,310
5211600US550711985450,5.50712E+11,55,119,85450,7,321371506,3416753,Westboro,Westboro town,693
5211600US550712502450,5.50713E+11,55,125,2450,7,159190685,24574812,Arbor Vitae,Arbor Vitae town,3403
5211600US550712508950,5.50713E+11,55,125,8950,7,203716907,51917310,Boulder Junction,Boulder Junction town,1057
5211600US550712515850,5.50713E+11,55,125,15850,7,80070566,10697916,Cloverland,Cloverland town,1068
5211600US550712516750,5.50713E+11,55,125,16750,7,200531281,22062314,Conover,Conover town,1318
5211600US550712521625,5.50713E+11,55,125,21625,7,8399686,437994,Eagle River,Eagle River city,1628
5211600US550712540687,5.50713E+11,55,125,40687,7,256864444,73905213,Lac du Flambeau,Lac du Flambeau town,3552
5211600US550712542325,5.50713E+11,55,125,42325,7,217420349,37858567,Land O'Lakes,Land O'Lakes town,944
5211600US550712544525,5.50713E+11,55,125,44525,7,81480349,12784148,Lincoln,Lincoln town,2659
5211600US550712548462,5.50713E+11,55,125,48462,7,74552431,18262243,Manitowish Waters,Manitowish Waters town,624
5211600US550712562425,5.50713E+11,55,125,62425,7,243213821,37613869,Phelps,Phelps town,1238
5211600US550712563625,5.50713E+11,55,125,63625,7,223888464,30444871,Plum Lake,Plum Lake town,553
5211600US550712565425,5.50713E+11,55,125,65425,7,156804176,41669396,Presque Isle,Presque Isle town,805
5211600US550712570725,5.50713E+11,55,125,70725,7,87506416,16645926,St. Germain,St. Germain town,2083
5211600US550712583750,5.50713E+11,55,125,83750,7,106649491,16290715,Washington,Washington town,1587
5211600US550712587600,5.50713E+11,55,125,87600,7,121166668,19252854,Winchester,Winchester town,528
5211600US550712904950,5.50713E+11,55,129,4950,7,82994592,4263929,Barronett,Barronett town,461
5211600US550712905125,5.50713E+11,55,129,5125,7,86010033,1888962,Bashaw,Bashaw town,1079
5211600US550712905225,5.50713E+11,55,129,5225,7,82699786,2999176,Bass Lake,Bass Lake town,566
5211600US550712905875,5.50713E+11,55,129,5875,7,83081701,2176550,Beaver Brook,Beaver Brook town,795
5211600US550712907550,5.50713E+11,55,129,7550,7,2793692,434780,Birchwood,Birchwood village,402
5211600US550712907575,5.50713E+11,55,129,7575,7,159965004,21434423,Birchwood,Birchwood town,605
5211600US550712910150,5.50713E+11,55,129,10150,7,91521149,2686993,Brooklyn,Brooklyn town,311
5211600US550712912925,5.50713E+11,55,129,12925,7,79451975,8960326,Casey,Casey town,396
5211600US550712914425,5.50713E+11,55,129,14425,7,110866180,7308032,Chicog,Chicog town,292
5211600US550712917850,5.50713E+11,55,129,17850,7,89910248,2333145,Crystal,Crystal town,280
5211600US550712924600,5.50713E+11,55,129,24600,7,86305603,4153097,Evergreen,Evergreen town,1191
5211600US550712928025,5.50713E+11,55,129,28025,7,182321888,2812391,Frog Creek,Frog Creek town,127
5211600US550712931825,5.50713E+11,55,129,31825,7,89811830,4022390,Gull Lake,Gull Lake town,198
5211600US550712945650,5.50713E+11,55,129,45650,7,82437195,15301772,Long Lake,Long Lake town,628
5211600US550712947025,5.50713E+11,55,129,47025,7,81299922,7163136,Madge,Madge town,532
5211600US550712953250,5.50713E+11,55,129,53250,7,3950342,27031,Minong,Minong village,548
5211600US550712953275,5.50713E+11,55,129,53275,7,164080909,19470888,Minong,Minong town,984
5211600US550712971637,5.50713E+11,55,129,71637,7,80314715,6072198,Sarona,Sarona town,419
5211600US550712973200,5.50713E+11,55,129,73200,7,15141097,11387276,Shell Lake,Shell Lake city,1371
5211600US550712975625,5.50713E+11,55,129,75625,7,10448217,610215,Spooner,Spooner city,2477
5211600US550712975650,5.50713E+11,55,129,75650,7,45513586,5453941,Spooner,Spooner town,827
5211600US550712975800,5.50713E+11,55,129,75800,7,86978056,2780826,Springbrook,Springbrook town,504
5211600US550712977350,5.50713E+11,55,129,77350,7,88804094,3750607,Stinnett,Stinnett town,207
5211600US550712977650,5.50713E+11,55,129,77650,7,86542801,3960197,Stone Lake,Stone Lake town,515
5211600US550712980450,5.50713E+11,55,129,80450,7,91271376,4111568,Trego,Trego town,908
5211600US550714103025,5.50714E+11,55,141,3025,7,2128067,0,Arpin,Arpin village,305
5211600US550714103050,5.50714E+11,55,141,3050,7,85466065,0,Arpin,Arpin town,942
5211600US550714103775,5.50714E+11,55,141,3775,7,5364624,0,Auburndale,Auburndale village,702
5211600US550714103800,5.50714E+11,55,141,3800,7,83536727,0,Auburndale,Auburndale town,790
5211600US550714112275,5.50714E+11,55,141,12275,7,17885300,0,Cameron,Cameron town,539
5211600US550714112775,5.50714E+11,55,141,12775,7,90799441,294630,Cary,Cary town,406
5211600US550714120075,5.50714E+11,55,141,20075,7,89480531,2629499,Dexter,Dexter town,350
5211600US550714132575,5.50714E+11,55,141,32575,7,87722519,12018,Hansen,Hansen town,747
5211600US550714134250,5.50714E+11,55,141,34250,7,2410815,0,Hewitt,Hewitt village,796
5211600US550714134675,5.50714E+11,55,141,34675,7,89965235,1338658,Hiles,Hiles town,152
5211600US550714144550,5.50714E+11,55,141,44550,7,88355540,38090,Lincoln,Lincoln town,1593
5211600US550714149675,5.50714E+11,55,141,49675,7,30474777,70991,Marshfield,Marshfield city,18119
5211600US550714149700,5.50714E+11,55,141,49700,7,42121978,33270,Marshfield,Marshfield town,763
5211600US550714163100,5.50714E+11,55,141,63100,7,5154736,26373,Pittsville,Pittsville city,813
5211600US550714167000,5.50714E+11,55,141,67000,7,179545096,5430902,Remington,Remington town,230
5211600US550714167500,5.50714E+11,55,141,67500,7,90011344,105235,Richfield,Richfield town,1596
5211600US550714168625,5.50714E+11,55,141,68625,7,89353885,80628,Rock,Rock town,787
5211600US550714188575,5.50714E+11,55,141,88575,7,86180839,86851,Wood,Wood town,757
5211600US550800901150,5.50801E+11,55,9,1150,8,11824388,1658403,Allouez,Allouez village,14156
5211600US550800903425,5.50801E+11,55,9,3425,8,32073965,1163054,Ashwaubenon,Ashwaubenon village,16991
5211600US550800906350,5.50801E+11,55,9,6350,8,37111765,135756,Bellevue,Bellevue village,15935
5211600US550800919700,5.50801E+11,55,9,19700,8,5102528,0,Denmark,Denmark village,2408
5211600US550800919775,5.50801E+11,55,9,19775,8,30966942,2119242,De Pere,De Pere city,25410
5211600US550800922225,5.50801E+11,55,9,22225,8,62572427,466619,Eaton,Eaton town,1662
5211600US550800929550,5.50801E+11,55,9,29550,8,85010184,58116,Glenmore,Glenmore town,1045
5211600US550800931000,5.50801E+11,55,9,31000,8,117789200,26620486,Green Bay,Green Bay city,107395
5211600US550800931025,5.50801E+11,55,9,31025,8,57271851,22688083,Green Bay,Green Bay town,2197
5211600US550800935150,5.50801E+11,55,9,35150,8,85525907,306948,Hobart,Hobart village,10211
5211600US550800935325,5.50801E+11,55,9,35325,8,93197660,3404,Holland,Holland town,1559
5211600US550800935950,5.50801E+11,55,9,35950,8,47740027,11871690,Howard,Howard village,19950
5211600US550800936425,5.50801E+11,55,9,36425,8,62251046,0,Humboldt,Humboldt town,1299
5211600US550800942900,5.50801E+11,55,9,42900,8,39635849,1664293,Lawrence,Lawrence town,6306
5211600US550800943090,5.50801E+11,55,9,43090,8,44186050,404073,Ledgeview,Ledgeview town,8820
5211600US550800954300,5.50801E+11,55,9,54300,8,94005174,345643,Morrison,Morrison town,1689
5211600US550800956575,5.50801E+11,55,9,56575,8,88332474,641634,New Denmark,New Denmark town,1562
5211600US550800963075,5.50801E+11,55,9,63075,8,82887243,58453,Pittsfield,Pittsfield town,2791
5211600US550800965675,5.50801E+11,55,9,65675,8,5993705,4666,Pulaski,Pulaski village,3650
5211600US550800968875,5.50801E+11,55,9,68875,8,54982470,1349479,Rockland,Rockland town,1775
5211600US550800972200,5.50801E+11,55,9,72200,8,47138273,89445944,Scott,Scott town,3636
5211600US550800977975,5.50801E+11,55,9,77975,8,94115699,59734205,Suamico,Suamico village,12820
5211600US550800989150,5.50801E+11,55,9,89150,8,8374321,533448,Wrightstown,Wrightstown village,2895
5211600US550800989175,5.50801E+11,55,9,89175,8,84842228,537114,Wrightstown,Wrightstown town,2578
5211600US550801502375,5.50802E+11,55,15,2375,8,8534443,73697,Appleton,Appleton city,11304
5211600US550801509725,5.50802E+11,55,15,9725,8,7361237,52676,Brillion,Brillion city,3262
5211600US550801509750,5.50802E+11,55,15,9750,8,85337873,341146,Brillion,Brillion town,1650
5211600US550801510350,5.50802E+11,55,15,10350,8,95022448,46350355,Brothertown,Brothertown town,1328
5211600US550801514000,5.50802E+11,55,15,14000,8,81231547,839645,Charlestown,Charlestown town,774
5211600US550801514475,5.50802E+11,55,15,14475,8,10297677,120045,Chilton,Chilton city,4080
5211600US550801514500,5.50802E+11,55,15,14500,8,84032912,379490,Chilton,Chilton town,1059
5211600US550801532790,5.50802E+11,55,15,32790,8,82549544,182833,Harrison,Harrison village,12418
5211600US550801532800,5.50802E+11,55,15,32800,8,24739,67353876,Harrison,Harrison town,0
5211600US550801534575,5.50802E+11,55,15,34575,8,3817007,0,Hilbert,Hilbert village,1248
5211600US550801538800,5.50802E+11,55,15,38800,8,38345,0,Kaukauna,Kaukauna city,0
5211600US550801539525,5.50802E+11,55,15,39525,8,1080277,1914,Kiel,Kiel city,347
5211600US550801550825,5.50802E+11,55,15,50825,8,3971112,162105,Menasha,Menasha city,3007
5211600US550801556800,5.50802E+11,55,15,56800,8,6494890,8855,New Holstein,New Holstein city,3195
5211600US550801556825,5.50802E+11,55,15,56825,8,81604503,363829,New Holstein,New Holstein town,1534
5211600US550801564675,5.50802E+11,55,15,64675,8,1310726,33966,Potter,Potter village,244
5211600US550801566275,5.50802E+11,55,15,66275,8,82700206,1176235,Rantoul,Rantoul town,740
5211600US550801573525,5.50802E+11,55,15,73525,8,8963111,146633,Sherwood,Sherwood village,3271
5211600US550801577400,5.50802E+11,55,15,77400,8,8413081,21894,Stockbridge,Stockbridge village,678
5211600US550801577425,5.50802E+11,55,15,77425,8,87005351,86449651,Stockbridge,Stockbridge town,1453
5211600US550801589000,5.50802E+11,55,15,89000,8,84472537,102720,Woodville,Woodville town,850
5211600US550802904325,5.50803E+11,55,29,4325,8,76417645,608851195,Baileys Harbor,Baileys Harbor town,1223
5211600US550802910700,5.50803E+11,55,29,10700,8,93322345,87889,Brussels,Brussels town,1125
5211600US550802915025,5.50803E+11,55,29,15025,8,38338938,454388330,Clay Banks,Clay Banks town,385
5211600US550802922850,5.50803E+11,55,29,22850,8,6381139,10769514,Egg Harbor,Egg Harbor village,358
5211600US550802922875,5.50803E+11,55,29,22875,8,93395112,216565969,Egg Harbor,Egg Harbor town,1458
5211600US550802924150,5.50803E+11,55,29,24150,8,9808912,11246892,Ephraim,Ephraim village,345
