GEOID,GEOCODE,STATE,COUNTY,COUSUB,CD116,SLDU18,SLDL18,VTD,AREALAND,AREAWATR,BASENAME,NAME,POP100
7100000US5500900023731000,5500900023731000,55,9,31000,,,,237,2720498,0,Green Bay,Green Bay city (part),2248
7100000US5500900023819700,5500900023819700,55,9,19700,,,,238,1734806,0,Denmark,Denmark village (part),700
7100000US5500900023931025,5500900023931020,55,9,31025,,,,239,11691793,0,Green Bay,Green Bay town (part),838
7100000US5500900024022225,5500900024022220,55,9,22225,,,,240,25796217,434154,Eaton,Eaton town (part),579
7100000US5500900024135950,5500900024135950,55,9,35950,,,,241,378344,0,Howard,Howard village (part),593
7100000US5500900024231000,5500900024231000,55,9,31000,,,,242,1011613,0,Green Bay,Green Bay city (part),1715
7100000US5500900024335950,5500900024335950,55,9,35950,,,,243,1134082,0,Howard,Howard village (part),1295
7100000US5500900024431000,5500900024431000,55,9,31000,,,,244,2835042,0,Green Bay,Green Bay city (part),3005
7100000US5500900024531000,5500900024531000,55,9,31000,,,,245,1496211,0,Green Bay,Green Bay city (part),1775
7100000US5500900024635950,5500900024635950,55,9,35950,,,,246,1036913,0,Howard,Howard village (part),1323
7100000US5500900024706350,5500900024706350,55,9,6350,,,,247,1525936,0,Bellevue,Bellevue village (part),1790
7100000US5500900024835950,5500900024835950,55,9,35950,,,,248,811031,0,Howard,Howard village (part),568
7100000US5500900024931000,5500900024931000,55,9,31000,,,,249,1065508,0,Green Bay,Green Bay city (part),881
7100000US5500900025077975,5500900025077970,55,9,77975,,,,250,2269209,0,Suamico,Suamico village (part),1177
7100000US5500900025177975,5500900025177970,55,9,77975,,,,251,3426584,9866,Suamico,Suamico village (part),1294
7100000US5500900025231000,5500900025231000,55,9,31000,,,,252,530052,0,Green Bay,Green Bay city (part),1733
7100000US5500900025319775,5500900025319770,55,9,19775,,,,253,2537066,761299,De Pere,De Pere city (part),2063
7100000US5500900025342900,5500900025342900,55,9,42900,,,,253,1618,0,Lawrence,Lawrence town (part),0
7100000US5500900025431000,5500900025431000,55,9,31000,,,,254,1359642,0,Green Bay,Green Bay city (part),2130
7100000US5500900025543090,5500900025543090,55,9,43090,,,,255,1138675,0,Ledgeview,Ledgeview town (part),991
7100000US5500900025635150,5500900025635150,55,9,35150,,,,256,40319,0,Hobart,Hobart village (part),0
7100000US5500900025635950,5500900025635950,55,9,35950,,,,256,9938278,0,Howard,Howard village (part),2083
7100000US5500900025706350,5500900025706350,55,9,6350,,,,257,3519676,0,Bellevue,Bellevue village (part),2028
7100000US5500900025819775,5500900025819770,55,9,19775,,,,258,938630,0,De Pere,De Pere city (part),1433
7100000US5500900025931000,5500900025931000,55,9,31000,,,,259,7040313,0,Green Bay,Green Bay city (part),4054
7100000US5500900026001150,5500900026001150,55,9,1150,,,,260,1538557,437466,Allouez,Allouez village (part),1471
7100000US5500900026131000,5500900026131000,55,9,31000,,,,261,3630564,0,Green Bay,Green Bay city (part),2921
7100000US5500900026219775,5500900026219770,55,9,19775,,,,262,1249916,20167,De Pere,De Pere city (part),1152
7100000US5500900026322225,5500900026322220,55,9,22225,,,,263,36776210,32465,Eaton,Eaton town (part),1083
7100000US5500900026431000,5500900026431000,55,9,31000,,,,264,527180,0,Green Bay,Green Bay city (part),1102
7100000US5500900026531000,5500900026531000,55,9,31000,,,,265,5576503,16425,Green Bay,Green Bay city (part),1871
7100000US5500900026636425,5500900026636420,55,9,36425,,,,266,46529014,0,Humboldt,Humboldt town (part),920
7100000US5500900026719775,5500900026719770,55,9,19775,,,,267,1424602,0,De Pere,De Pere city (part),1622
7100000US5500900026835150,5500900026835150,55,9,35150,,,,268,2631123,0,Hobart,Hobart village (part),699
7100000US5500900026906350,5500900026906350,55,9,6350,,,,269,11204523,0,Bellevue,Bellevue village (part),2404
7100000US5500900027031000,5500900027031000,55,9,31000,,,,270,5520684,0,Green Bay,Green Bay city (part),2858
7100000US5500900027135150,5500900027135150,55,9,35150,,,,271,12575821,8539,Hobart,Hobart village (part),3009
7100000US5500900027265675,5500900027265670,55,9,65675,,,,272,1634718,4666,Pulaski,Pulaski village (part),705
7100000US5500900027342900,5500900027342900,55,9,42900,,,,273,785862,0,Lawrence,Lawrence town (part),988
7100000US5500900027419700,5500900027419700,55,9,19700,,,,274,775832,0,Denmark,Denmark village (part),738
7100000US5500900027531025,5500900027531020,55,9,31025,,,,275,31373313,0,Green Bay,Green Bay town (part),632
7100000US5500900027606350,5500900027606350,55,9,6350,,,,276,3555056,0,Bellevue,Bellevue village (part),1381
7100000US5500900027731000,5500900027731000,55,9,31000,,,,277,2122269,0,Green Bay,Green Bay city (part),3093
7100000US5500900027842900,5500900027842900,55,9,42900,,,,278,8302632,0,Lawrence,Lawrence town (part),1456
7100000US5500900027935950,5500900027935950,55,9,35950,,,,279,3055032,0,Howard,Howard village (part),1921
7100000US5500900028063075,5500900028063070,55,9,63075,,,,280,12615038,11815,Pittsfield,Pittsfield town (part),1077
7100000US5500900028103425,5500900028103420,55,9,3425,,,,281,1774638,0,Ashwaubenon,Ashwaubenon village (part),1146
7100000US5500900028254300,5500900028254300,55,9,54300,,,,282,46822547,153406,Morrison,Morrison town (part),957
7100000US5500900028377975,5500900028377970,55,9,77975,,,,283,5337227,0,Suamico,Suamico village (part),1229
7100000US5500900028403425,5500900028403420,55,9,3425,,,,284,3448781,0,Ashwaubenon,Ashwaubenon village (part),1633
7100000US5500900028535325,5500900028535320,55,9,35325,,,,285,83073595,3404,Holland,Holland town (part),850
7100000US5500900028635950,5500900028635950,55,9,35950,,,,286,617413,0,Howard,Howard village (part),798
7100000US5500900028706350,5500900028706350,55,9,6350,,,,287,601398,0,Bellevue,Bellevue village (part),1607
7100000US5500900028831000,5500900028831000,55,9,31000,,,,288,1088335,0,Green Bay,Green Bay city (part),2334
7100000US5500900028956575,5500900028956570,55,9,56575,,,,289,26844508,70746,New Denmark,New Denmark town (part),478
7100000US5500900029035950,5500900029035950,55,9,35950,,,,290,2081048,39680,Howard,Howard village (part),1038
7100000US5500900029163075,5500900029163070,55,9,63075,,,,291,15313967,0,Pittsfield,Pittsfield town (part),707
7100000US5500900029289175,5500900029289170,55,9,89175,,,,292,9223573,0,Wrightstown,Wrightstown town (part),819
7100000US5500900029331000,5500900029331000,55,9,31000,,,,293,1307448,0,Green Bay,Green Bay city (part),2883
7100000US5500900029431000,5500900029431000,55,9,31000,,,,294,1482369,50498,Green Bay,Green Bay city (part),2307
7100000US5500900029535950,5500900029535950,55,9,35950,,,,295,3747204,0,Howard,Howard village (part),923
7100000US5500900029643090,5500900029643090,55,9,43090,,,,296,1010969,0,Ledgeview,Ledgeview town (part),719
7100000US5500900029731000,5500900029731000,55,9,31000,,,,297,1326055,117053,Green Bay,Green Bay city (part),2895
7100000US5500900029831000,5500900029831000,55,9,31000,,,,298,1012313,0,Green Bay,Green Bay city (part),1391
7100000US5500900029906350,5500900029906350,55,9,6350,,,,299,1935507,0,Bellevue,Bellevue village (part),1046
7100000US5500900030065675,5500900030065670,55,9,65675,,,,300,1553876,0,Pulaski,Pulaski village (part),946
7100000US5500900030135150,5500900030135150,55,9,35150,,,,301,4445796,0,Hobart,Hobart village (part),1218
7100000US5500900030231000,5500900030231000,55,9,31000,,,,302,1285334,43922,Green Bay,Green Bay city (part),2534
7100000US5500900030377975,5500900030377970,55,9,77975,,,,303,11140542,21208,Suamico,Suamico village (part),2767
7100000US5500900030477975,5500900030477970,55,9,77975,,,,304,7195857,0,Suamico,Suamico village (part),1231
7100000US5500900030531000,5500900030531000,55,9,31000,,,,305,1082731,0,Green Bay,Green Bay city (part),1421
7100000US5500900030643090,5500900030643090,55,9,43090,,,,306,3290777,0,Ledgeview,Ledgeview town (part),617
7100000US5500900030731000,5500900030731000,55,9,31000,,,,307,1323707,0,Green Bay,Green Bay city (part),2107
7100000US5500900030819775,5500900030819770,55,9,19775,,,,308,769053,131893,De Pere,De Pere city (part),2286
7100000US5500900030901150,5500900030901150,55,9,1150,,,,309,592457,0,Allouez,Allouez village (part),902
7100000US5500900031031000,5500900031031000,55,9,31000,,,,310,1163375,177287,Green Bay,Green Bay city (part),2067
7100000US5500900031103425,5500900031103420,55,9,3425,,,,311,4541232,0,Ashwaubenon,Ashwaubenon village (part),1576
7100000US5500900031206350,5500900031206350,55,9,6350,,,,312,1596773,0,Bellevue,Bellevue village (part),1089
7100000US5500900031331000,5500900031331000,55,9,31000,,,,313,1153424,0,Green Bay,Green Bay city (part),2259
7100000US5500900031403425,5500900031403420,55,9,3425,,,,314,1265551,0,Ashwaubenon,Ashwaubenon village (part),1427
7100000US5500900031503425,5500900031503420,55,9,3425,,,,315,1227068,0,Ashwaubenon,Ashwaubenon village (part),1234
7100000US5500900031629550,5500900031629550,55,9,29550,,,,316,28610159,37336,Glenmore,Glenmore town (part),358
7100000US5500900031735150,5500900031735150,55,9,35150,,,,317,2136407,0,Hobart,Hobart village (part),830
7100000US5500900031889175,5500900031889170,55,9,89175,,,,318,34152480,1041,Wrightstown,Wrightstown town (part),613
7100000US5500900031943090,5500900031943090,55,9,43090,,,,319,774518,0,Ledgeview,Ledgeview town (part),847
7100000US5500900032031000,5500900032031000,55,9,31000,,,,320,1041429,123501,Green Bay,Green Bay city (part),1457
7100000US5500900032165675,5500900032165670,55,9,65675,,,,321,964784,0,Pulaski,Pulaski village (part),970
7100000US5500900032219775,5500900032219770,55,9,19775,,,,322,96462,0,De Pere,De Pere city (part),0
7100000US5500900032319775,5500900032319770,55,9,19775,,,,323,130324,0,De Pere,De Pere city (part),11
7100000US5500900032489150,5500900032489150,55,9,89150,,,,324,1017965,13068,Wrightstown,Wrightstown village (part),875
7100000US5500900032731000,5500900032731000,55,9,31000,,,,327,14246025,34950,Green Bay,Green Bay city (part),3946
7100000US5500900032877975,5500900032877970,55,9,77975,,,,328,13520608,35227568,Suamico,Suamico village (part),1188
7100000US5500900032931000,5500900032931000,55,9,31000,,,,329,3156270,0,Green Bay,Green Bay city (part),3165
7100000US5500900033031000,5500900033031000,55,9,31000,,,,330,4118260,20770323,Green Bay,Green Bay city (part),2808
7100000US5500900033172200,5500900033172200,55,9,72200,,,,331,20976624,59355474,Scott,Scott town (part),1002
7100000US5500900033235150,5500900033235150,55,9,35150,,,,332,10851582,298409,Hobart,Hobart village (part),789
7100000US5500900033331025,5500900033331020,55,9,31025,,,,333,14206745,22688083,Green Bay,Green Bay town (part),727
7100000US5500900033472200,5500900033472200,55,9,72200,,,,334,17012920,30090470,Scott,Scott town (part),949
7100000US5500900033589150,5500900033589150,55,9,89150,,,,335,5791059,520380,Wrightstown,Wrightstown village (part),892
7100000US5500900033719775,5500900033719770,55,9,19775,,,,337,134572,0,De Pere,De Pere city (part),0
7100000US5500900033831000,5500900033831000,55,9,31000,,,,338,1023000,0,Green Bay,Green Bay city (part),2293
7100000US5500900033935325,5500900033935320,55,9,35325,,,,339,10124065,0,Holland,Holland town (part),709
7100000US5500900034031000,5500900034031000,55,9,31000,,,,340,3926355,0,Green Bay,Green Bay city (part),2563
7100000US5500900034189150,5500900034189150,55,9,89150,,,,341,1565297,0,Wrightstown,Wrightstown village (part),1128
7100000US5500900034519700,5500900034519700,55,9,19700,,,,345,38580,0,Denmark,Denmark village (part),0
7100000US5500900034719775,5500900034719770,55,9,19775,,,,347,505067,667049,De Pere,De Pere city (part),382
7100000US5500900034889175,5500900034889170,55,9,89175,,,,348,41466175,536073,Wrightstown,Wrightstown town (part),1146
7100000US5500900034919775,5500900034919770,55,9,19775,,,,349,852720,0,De Pere,De Pere city (part),1633
7100000US5500900035019775,5500900035019770,55,9,19775,,,,350,1969518,0,De Pere,De Pere city (part),2288
7100000US5500900035042900,5500900035042900,55,9,42900,,,,350,3683,0,Lawrence,Lawrence town (part),0
7100000US5500900035142900,5500900035142900,55,9,42900,,,,351,2702677,0,Lawrence,Lawrence town (part),932
7100000US5500900035268875,5500900035268870,55,9,68875,,,,352,15958064,0,Rockland,Rockland town (part),438
7100000US5500900035419700,5500900035419700,55,9,19700,,,,354,2553310,0,Denmark,Denmark village (part),970
7100000US5500900035556575,5500900035556570,55,9,56575,,,,355,22895436,32307,New Denmark,New Denmark town (part),389
7100000US5500900035663075,5500900035663070,55,9,63075,,,,356,54958238,46638,Pittsfield,Pittsfield town (part),1007
7100000US5500900035665675,5500900035665670,55,9,65675,,,,356,7848,0,Pulaski,Pulaski village (part),0
7100000US5500900035743090,5500900035743090,55,9,43090,,,,357,2172850,404073,Ledgeview,Ledgeview town (part),1150
7100000US5500900035919775,5500900035919770,55,9,19775,,,,359,881423,0,De Pere,De Pere city (part),25
7100000US5500900036303425,5500900036303420,55,9,3425,,,,363,7344755,0,Ashwaubenon,Ashwaubenon village (part),1544
7100000US5500900036435150,5500900036435150,55,9,35150,,,,364,28989262,0,Hobart,Hobart village (part),1654
7100000US5500900036635950,5500900036635950,55,9,35950,,,,366,543144,0,Howard,Howard village (part),939
7100000US5500900036731000,5500900036731000,55,9,31000,,,,367,1514496,0,Green Bay,Green Bay city (part),1988
7100000US5500900036831000,5500900036831000,55,9,31000,,,,368,1835110,0,Green Bay,Green Bay city (part),3014
7100000US5500900036935950,5500900036935950,55,9,35950,,,,369,1222925,0,Howard,Howard village (part),994
7100000US5500900037035950,5500900037035950,55,9,35950,,,,370,818890,0,Howard,Howard village (part),1197
7100000US5500900037131000,5500900037131000,55,9,31000,,,,371,7277462,4547718,Green Bay,Green Bay city (part),2596
7100000US5500900037235950,5500900037235950,55,9,35950,,,,372,13849691,11832010,Howard,Howard village (part),1086
7100000US5500900037335950,5500900037335950,55,9,35950,,,,373,3405002,0,Howard,Howard village (part),986
7100000US5500900037435150,5500900037435150,55,9,35150,,,,374,135369,0,Hobart,Hobart village (part),266
7100000US5500900037503425,5500900037503420,55,9,3425,,,,375,1659814,0,Ashwaubenon,Ashwaubenon village (part),1618
7100000US5500900037603425,5500900037603420,55,9,3425,,,,376,4170,0,Ashwaubenon,Ashwaubenon village (part),0
7100000US5500900037635150,5500900037635150,55,9,35150,,,,376,15133882,0,Hobart,Hobart village (part),946
7100000US5500900037742900,5500900037742900,55,9,42900,,,,377,2245787,0,Lawrence,Lawrence town (part),693
7100000US5500900037868875,5500900037868870,55,9,68875,,,,378,7616155,1349479,Rockland,Rockland town (part),507
7100000US5500900037919775,5500900037919770,55,9,19775,,,,379,4903595,143965,De Pere,De Pere city (part),1305
7100000US5500900038201150,5500900038201150,55,9,1150,,,,382,1944863,592087,Allouez,Allouez village (part),1950
7100000US5500900038301150,5500900038301150,55,9,1150,,,,383,2589197,397059,Allouez,Allouez village (part),2108
7100000US5500900038406350,5500900038406350,55,9,6350,,,,384,6844932,59181,Bellevue,Bellevue village (part),1476
7100000US5500900038501150,5500900038501150,55,9,1150,,,,385,1889371,48549,Allouez,Allouez village (part),2117
7100000US5500900038601150,5500900038601150,55,9,1150,,,,386,1484337,44584,Allouez,Allouez village (part),1932
7100000US5500900038701150,5500900038701150,55,9,1150,,,,387,748769,109262,Allouez,Allouez village (part),1388
7100000US5500900038806350,5500900038806350,55,9,6350,,,,388,4737431,76575,Bellevue,Bellevue village (part),1738
7100000US5500900038919775,5500900038919770,55,9,19775,,,,389,6568473,394869,De Pere,De Pere city (part),2034
7100000US5500900039019775,5500900039019770,55,9,19775,,,,390,5544,0,De Pere,De Pere city (part),0
7100000US5500900039068875,5500900039068870,55,9,68875,,,,390,31408251,0,Rockland,Rockland town (part),830
7100000US5500900039119775,5500900039119770,55,9,19775,,,,391,3471545,0,De Pere,De Pere city (part),2305
7100000US5500900039229550,5500900039229550,55,9,29550,,,,392,56400025,20780,Glenmore,Glenmore town (part),687
7100000US5500900039319775,5500900039319770,55,9,19775,,,,393,3458,0,De Pere,De Pere city (part),0
7100000US5500900039342900,5500900039342900,55,9,42900,,,,393,16341873,1664293,Lawrence,Lawrence town (part),1277
7100000US5500900039403425,5500900039403420,55,9,3425,,,,394,5933726,1163054,Ashwaubenon,Ashwaubenon village (part),1421
