GEOID,GEOCODE,STATE,COUNTY,COUSUB,SLDL18,AREALAND,AREAWATR,BASENAME,NAME,POP100
623L600US5502801318750,5.5028E+12,55,13,18750,28,87251590,5370078,Daniels,Daniels town,676
623L600US5502801330450,5.5028E+12,55,13,30450,28,7764831,57865,Grantsburg,Grantsburg village,1330
623L600US5502801330475,5.5028E+12,55,13,30475,28,92205789,2075088,Grantsburg,Grantsburg town,1174
623L600US5502801344325,5.5028E+12,55,13,44325,28,90217152,889154,Lincoln,Lincoln town,367
623L600US5502801350650,5.5028E+12,55,13,50650,28,82653776,3550694,Meenon,Meenon town,1212
623L600US5502801374175,5.5028E+12,55,13,74175,28,3101635,81739,Siren,Siren village,824
623L600US5502801374200,5.5028E+12,55,13,74200,28,81389388,11544750,Siren,Siren town,1004
623L600US5502801380375,5.5028E+12,55,13,80375,28,84187341,7710949,Trade Lake,Trade Lake town,904
623L600US5502801385025,5.5028E+12,55,13,85025,28,4540458,0,Webster,Webster village,694
623L600US5502801385850,5.5028E+12,55,13,85850,28,179802346,10365993,West Marshland,West Marshland town,400
623L600US5502801388900,5.5028E+12,55,13,88900,28,88168101,4249495,Wood River,Wood River town,898
623L600US5502809500950,5.50281E+12,55,95,950,28,144437277,8536603,Alden,Alden town,2918
623L600US5502809501725,5.50281E+12,55,95,1725,28,8021698,1918072,Amery,Amery city,2962
623L600US5502809502350,5.50281E+12,55,95,2350,28,87504891,5824996,Apple River,Apple River town,1173
623L600US5502809504475,5.50281E+12,55,95,4475,28,5614458,3211874,Balsam Lake,Balsam Lake village,934
623L600US5502809504500,5.50281E+12,55,95,4500,28,76746879,6926161,Balsam Lake,Balsam Lake town,1416
623L600US5502809505825,5.50281E+12,55,95,5825,28,91055609,4220511,Beaver,Beaver town,798
623L600US5502809507700,5.50281E+12,55,95,7700,28,88217556,1968429,Black Brook,Black Brook town,1425
623L600US5502809508750,5.50281E+12,55,95,8750,28,86796681,5015986,Bone Lake,Bone Lake town,686
623L600US5502809513850,5.50281E+12,55,95,13850,28,4401612,2087,Centuria,Centuria village,891
623L600US5502809514837,5.50281E+12,55,95,14837,28,89753597,1973042,Clam Falls,Clam Falls town,554
623L600US5502809515100,5.50281E+12,55,95,15100,28,8315692,334504,Clayton,Clayton village,550
623L600US5502809515125,5.50281E+12,55,95,15125,28,85597454,1766745,Clayton,Clayton town,958
623L600US5502809520850,5.50281E+12,55,95,20850,28,4909112,8328,Dresser,Dresser village,935
623L600US5502809524450,5.50281E+12,55,95,24450,28,138796067,2995143,Eureka,Eureka town,1737
623L600US5502809525350,5.50281E+12,55,95,25350,28,113053609,2690260,Farmington,Farmington town,1904
623L600US5502809527500,5.50281E+12,55,95,27500,28,4380297,178176,Frederic,Frederic village,1154
623L600US5502809528350,5.50281E+12,55,95,28350,28,84993234,6027900,Garfield,Garfield town,1744
623L600US5502809528725,5.50281E+12,55,95,28725,28,78351961,12630491,Georgetown,Georgetown town,1036
623L600US5502809541900,5.50281E+12,55,95,41900,28,88403018,4219997,Laketown,Laketown town,1024
623L600US5502809544475,5.50281E+12,55,95,44475,28,92131258,6878253,Lincoln,Lincoln town,2099
623L600US5502809545775,5.50281E+12,55,95,45775,28,95173699,481143,Lorain,Lorain town,308
623L600US5502809546200,5.50281E+12,55,95,46200,28,5106541,1572927,Luck,Luck village,1093
623L600US5502809546225,5.50281E+12,55,95,46225,28,82346233,1761390,Luck,Luck town,979
623L600US5502809552075,5.50281E+12,55,95,52075,28,4690220,74549,Milltown,Milltown village,948
623L600US5502809552100,5.50281E+12,55,95,52100,28,79936380,6078703,Milltown,Milltown town,1219
623L600US5502809560450,5.50281E+12,55,95,60450,28,10516140,328757,Osceola,Osceola village,2765
623L600US5502809560475,5.50281E+12,55,95,60475,28,89915989,5034033,Osceola,Osceola town,3023
623L600US5502809570550,5.50281E+12,55,95,70550,28,12914328,338810,St. Croix Falls,St. Croix Falls city,2208
623L600US5502809570575,5.50281E+12,55,95,70575,28,75172647,2493785,St. Croix Falls,St. Croix Falls town,1164
623L600US5502809577050,5.50281E+12,55,95,77050,28,163749235,3204668,Sterling,Sterling town,724
623L600US5502809581075,5.50281E+12,55,95,81075,28,112553,19569,Turtle Lake,Turtle Lake village (part),0
623L600US5502809586350,5.50281E+12,55,95,86350,28,83956852,2920388,West Sweden,West Sweden town,744
623L600US5502810974675,5.50281E+12,55,109,74675,28,8624118,0,Somerset,Somerset village,3019
623L600US5502810974700,5.50281E+12,55,109,74700,28,119872051,4479777,Somerset,Somerset town,4291
623L600US5502903309050,5.5029E+12,55,33,9050,29,9736260,92860,Boyceville,Boyceville village,1100
623L600US5502903320675,5.5029E+12,55,33,20675,29,7652236,0,Downing,Downing village,234
623L600US5502903339975,5.5029E+12,55,33,39975,29,4065711,13980,Knapp,Knapp village,478
623L600US5502903346175,5.5029E+12,55,33,46175,29,92470030,46361,Lucas,Lucas town,698
623L600US5502903351025,5.5029E+12,55,33,51025,29,35442693,4511056,Menomonie,Menomonie city (part),16843
623L600US5502903351050,5.5029E+12,55,33,51050,29,108128312,621826,Menomonie,Menomonie town,3415
623L600US5502903376650,5.5029E+12,55,33,76650,29,87770509,14547,Stanton,Stanton town,758
623L600US5502903379775,5.5029E+12,55,33,79775,29,77936931,168133,Tiffany,Tiffany town,617
623L600US5502910904400,5.50291E+12,55,109,4400,29,7996138,0,Baldwin,Baldwin village,4291
623L600US5502910904425,5.50291E+12,55,109,4425,29,83397798,189198,Baldwin,Baldwin town,1047
623L600US5502910911775,5.50291E+12,55,109,11775,29,89606761,667355,Cady,Cady town,880
623L600US5502910918300,5.50291E+12,55,109,18300,29,91255269,236487,Cylon,Cylon town,708
623L600US5502910919325,5.50291E+12,55,109,19325,29,2362347,86479,Deer Park,Deer Park village,249
623L600US5502910922400,5.50291E+12,55,109,22400,29,84649107,148094,Eau Galle,Eau Galle town,1253
623L600US5502910923925,5.50291E+12,55,109,23925,29,90403513,201502,Emerald,Emerald town,831
623L600US5502910924275,5.50291E+12,55,109,24275,29,91817663,397044,Erin Prairie,Erin Prairie town,673
623L600US5502910929600,5.50291E+12,55,109,29600,29,86038180,338228,Glenwood,Glenwood town,747
623L600US5502910929625,5.50291E+12,55,109,29625,29,8995932,0,Glenwood City,Glenwood City city,1306
623L600US5502910932325,5.50291E+12,55,109,32325,29,5593181,0,Hammond,Hammond village,1873
623L600US5502910932350,5.50291E+12,55,109,32350,29,84613054,346084,Hammond,Hammond town,2565
623L600US5502910957100,5.50291E+12,55,109,57100,29,27924707,660840,New Richmond,New Richmond city,10079
623L600US5502910963425,5.50291E+12,55,109,63425,29,46765031,0,Pleasant Valley,Pleasant Valley town,567
623L600US5502910967650,5.50291E+12,55,109,67650,29,42887081,301232,Richmond,Richmond town (part),2128
623L600US5502910970200,5.50291E+12,55,109,70200,29,45593855,0,Rush River,Rush River town,500
623L600US5502910975950,5.50291E+12,55,109,75950,29,88290838,380356,Springfield,Springfield town,993
623L600US5502910976675,5.50291E+12,55,109,76675,29,83755920,2232461,Stanton,Stanton town,907
623L600US5502910976825,5.50291E+12,55,109,76825,29,5551062,0,Star Prairie,Star Prairie village,678
623L600US5502910976850,5.50291E+12,55,109,76850,29,75694860,3079112,Star Prairie,Star Prairie town,3733
623L600US5502910987475,5.50291E+12,55,109,87475,29,4417912,0,Wilson,Wilson village,209
623L600US5502910989025,5.50291E+12,55,109,89025,29,4654225,0,Woodville,Woodville village,1386
623L600US5503009349775,5.50301E+12,55,93,49775,30,1872,0,Martell,Martell town (part),0
623L600US5503009368275,5.50301E+12,55,93,68275,30,10395301,213129,River Falls,River Falls city,12546
623L600US5503009368300,5.50301E+12,55,93,68300,30,113415908,122002,River Falls,River Falls town,2215
623L600US5503010936250,5.50301E+12,55,109,36250,30,17523404,2279371,Hudson,Hudson city,14755
623L600US5503010936275,5.50301E+12,55,109,36275,30,63354658,1669611,Hudson,Hudson town,8671
623L600US5503010939825,5.50301E+12,55,109,39825,30,90717271,11384,Kinnickinnic,Kinnickinnic town,1815
623L600US5503010958050,5.50301E+12,55,109,58050,30,4055884,2245328,North Hudson,North Hudson village,3803
623L600US5503010967650,5.50301E+12,55,109,67650,30,38300024,280821,Richmond,Richmond town (part),1946
623L600US5503010968275,5.50301E+12,55,109,68275,30,8218025,222,River Falls,River Falls city,3636
623L600US5503010968475,5.50301E+12,55,109,68475,30,6696848,0,Roberts,Roberts village,1919
623L600US5503010970825,5.50301E+12,55,109,70825,30,83104757,6264749,St. Joseph,St. Joseph town,4178
623L600US5503010980800,5.50301E+12,55,109,80800,30,94312684,5281974,Troy,Troy town,5518
623L600US5503010983400,5.50301E+12,55,109,83400,30,84955424,1111891,Warren,Warren town,1733
623L600US5503110506500,5.50311E+12,55,105,6500,31,21241361,164494,Beloit,Beloit city (part),7585
623L600US5503110506525,5.50311E+12,55,105,6525,31,8375362,184517,Beloit,Beloit town (part),2638
623L600US5503110509175,5.50311E+12,55,105,9175,31,93315280,466382,Bradford,Bradford town,1013
623L600US5503110515625,5.50311E+12,55,105,15625,31,3708856,0,Clinton,Clinton village,2221
623L600US5503110515650,5.50311E+12,55,105,15650,31,91319890,49750,Clinton,Clinton town,889
623L600US5503110532700,5.50311E+12,55,105,32700,31,55699664,187320,Harmony,Harmony town (part),2557
623L600US5503110537825,5.50311E+12,55,105,37825,31,13041245,6450,Janesville,Janesville city (part),6988
623L600US5503110538450,5.50311E+12,55,105,38450,31,93355562,150575,Johnstown,Johnstown town,766
623L600US5503110542575,5.50311E+12,55,105,42575,31,89218842,91458,La Prairie,La Prairie town (part),784
623L600US5503110581050,5.50311E+12,55,105,81050,31,73484276,324061,Turtle,Turtle town,2393
623L600US5503112718825,5.50311E+12,55,127,18825,31,3342754,0,Darien,Darien village,1573
623L600US5503112718850,5.50311E+12,55,127,18850,31,87756876,150441,Darien,Darien town,1651
623L600US5503112719450,5.50311E+12,55,127,19450,31,34281,0,Delavan,Delavan city (part),0
623L600US5503112723300,5.50311E+12,55,127,23300,31,20148862,113585,Elkhorn,Elkhorn city (part),10247
623L600US5503112726350,5.50311E+12,55,127,26350,31,8673498,96890,Fontana-on-Geneva Lake,Fontana-on-Geneva Lake village,3120
623L600US5503112767725,5.50311E+12,55,127,67725,31,91565547,1629362,Richmond,Richmond town,1901
623L600US5503112772875,5.50311E+12,55,127,72875,31,4470520,0,Sharon,Sharon village,1586
623L600US5503112772900,5.50311E+12,55,127,72900,31,90066767,14748,Sharon,Sharon town,861
623L600US5503112778100,5.50311E+12,55,127,78100,31,85564689,1903557,Sugar Creek,Sugar Creek town,3902
623L600US5503112783250,5.50311E+12,55,127,83250,31,4459954,0,Walworth,Walworth village,2759
623L600US5503112783275,5.50311E+12,55,127,83275,31,72813647,4941221,Walworth,Walworth town,1565
623L600US5503112786950,5.50311E+12,55,127,86950,31,1870,0,Whitewater,Whitewater town (part),0
623L600US5503112787200,5.50311E+12,55,127,87200,31,7199498,0,Williams Bay,Williams Bay village,2953
623L600US5503205928675,5.50321E+12,55,59,28675,32,582775,0,Genoa City,Genoa City village,5
623L600US5503205966125,5.50321E+12,55,59,66125,32,11197,3012,Randall,Randall town (part),0
623L600US5503205986500,5.50321E+12,55,59,86500,32,61306720,1004886,Wheatland,Wheatland town,3391
623L600US5503210111225,5.50321E+12,55,101,11225,32,7564652,611587,Burlington,Burlington town (part),2105
623L600US5503212708265,5.50321E+12,55,127,8265,32,32385750,1284483,Bloomfield,Bloomfield village,4781
623L600US5503212708275,5.50321E+12,55,127,8275,32,50640402,869402,Bloomfield,Bloomfield town,1778
623L600US5503212711200,5.50321E+12,55,127,11200,32,327249,0,Burlington,Burlington city (part),0
623L600US5503212719450,5.50321E+12,55,127,19450,32,18013985,1188316,Delavan,Delavan city (part),8505
623L600US5503212719475,5.50321E+12,55,127,19475,32,64092826,7360638,Delavan,Delavan town,5273
623L600US5503212722100,5.50321E+12,55,127,22100,32,11721615,109937,East Troy,East Troy village,4687
623L600US5503212722125,5.50321E+12,55,127,22125,32,24632433,3757353,East Troy,East Troy town (part),1731
623L600US5503212723300,5.50321E+12,55,127,23300,32,733684,0,Elkhorn,Elkhorn city (part),0
623L600US5503212728550,5.50321E+12,55,127,28550,32,74083431,3966759,Geneva,Geneva town,5390
623L600US5503212728675,5.50321E+12,55,127,28675,32,6275379,0,Genoa City,Genoa City village,2977
623L600US5503212740950,5.50321E+12,55,127,40950,32,88463133,108616,Lafayette,Lafayette town,2039
623L600US5503212741450,5.50321E+12,55,127,41450,32,17763258,22840,Lake Geneva,Lake Geneva city,8277
623L600US5503212744750,5.50321E+12,55,127,44750,32,70859248,17134036,Linn,Linn town,2687
623L600US5503212746725,5.50321E+12,55,127,46725,32,88679826,524333,Lyons,Lyons town,3648
623L600US5503212776175,5.50321E+12,55,127,76175,32,92683732,80027,Spring Prairie,Spring Prairie town,2123
623L600US5503305512225,5.50331E+12,55,55,12225,33,921,0,Cambridge,Cambridge village (part),0
623L600US5503305526675,5.50331E+12,55,55,26675,33,14630458,365077,Fort Atkinson,Fort Atkinson city (part),12553
623L600US5503305533700,5.50331E+12,55,55,33700,33,74801424,257386,Hebron,Hebron town,1043
623L600US5503305537900,5.50331E+12,55,55,37900,33,14996979,533847,Jefferson,Jefferson city (part),7793
623L600US5503305537925,5.50331E+12,55,55,37925,33,110071454,1162297,Jefferson,Jefferson town,2067
623L600US5503305540375,5.50331E+12,55,55,40375,33,18856867,399590,Koshkonong,Koshkonong town (part),425
623L600US5503305559125,5.50331E+12,55,55,59125,33,89694825,3774791,Oakland,Oakland town,3231
623L600US5503305561025,5.50331E+12,55,55,61025,33,5580336,132083,Palmyra,Palmyra village,1719
623L600US5503305561050,5.50331E+12,55,55,61050,33,87405481,1125613,Palmyra,Palmyra town,1220
623L600US5503305578175,5.50331E+12,55,55,78175,33,2934275,6963,Sullivan,Sullivan village,651
623L600US5503305578200,5.50331E+12,55,55,78200,33,90284276,2044246,Sullivan,Sullivan town,2295
623L600US5503312722125,5.50331E+12,55,127,22125,33,7715170,626023,East Troy,East Troy town (part),1455
623L600US5503312741050,5.50331E+12,55,127,41050,33,88931259,3622054,La Grange,La Grange town,2472
623L600US5503312755050,5.50331E+12,55,127,55050,33,4677425,0,Mukwonago,Mukwonago village,222
623L600US5503312780875,5.50331E+12,55,127,80875,33,90164568,1819349,Troy,Troy town,2355
623L600US5503313321425,5.50331E+12,55,133,21425,33,3602756,2551,Eagle,Eagle village,2071
623L600US5503313321450,5.50331E+12,55,133,21450,33,87853733,2324903,Eagle,Eagle town,3478
623L600US5503313355050,5.50331E+12,55,133,55050,33,16118003,517201,Mukwonago,Mukwonago village,8040
623L600US5503313355075,5.50331E+12,55,133,55075,33,44989629,2766760,Mukwonago,Mukwonago town (part),5392
623L600US5503313358400,5.50331E+12,55,133,58400,33,26016,0,North Prairie,North Prairie village (part),8
623L600US5503403703875,5.5034E+12,55,37,3875,34,98386921,892371,Aurora,Aurora town,987
623L600US5503403716550,5.5034E+12,55,37,16550,34,110003360,1590965,Commonwealth,Commonwealth town,390
623L600US5503403725575,5.5034E+12,55,37,25575,34,232049346,1581492,Fence,Fence town,183
623L600US5503403725675,5.5034E+12,55,37,25675,34,87036709,3044324,Fern,Fern town,181
623L600US5503403726200,5.5034E+12,55,37,26200,34,398129414,10229536,Florence,Florence town,2096
623L600US5503403735600,5.5034E+12,55,37,35600,34,139473993,1195232,Homestead,Homestead town,383
623L600US5503403745625,5.5034E+12,55,37,45625,34,87919293,4834820,Long Lake,Long Lake town,178
623L600US5503403779975,5.5034E+12,55,37,79975,34,111233420,742897,Tipler,Tipler town,160
623L600US5503404101625,5.5034E+12,55,41,1625,34,295494331,2761036,Alvin,Alvin town,173
623L600US5503404102625,5.5034E+12,55,41,2625,34,279364021,214181,Argonne,Argonne town,546
623L600US5503404102950,5.5034E+12,55,41,2950,34,132032957,1615650,Armstrong Creek,Armstrong Creek town,422
623L600US5503404113125,5.5034E+12,55,41,13125,34,116262101,446496,Caswell,Caswell town,72
623L600US5503404117450,5.5034E+12,55,41,17450,34,88052559,5011333,Crandon,Crandon town,606
623L600US5503404134650,5.5034E+12,55,41,34650,34,342394416,24465756,Hiles,Hiles town,359
623L600US5503404155575,5.5034E+12,55,41,55575,34,109921,0,Nashville,Nashville town (part),0
623L600US5503404164050,5.5034E+12,55,41,64050,34,130496626,1106843,Popple River,Popple River town,43
623L600US5503404169625,5.5034E+12,55,41,69625,34,99916787,250657,Ross,Ross town,132
623L600US5503408513025,5.50341E+12,55,85,13025,34,165636919,10751921,Cassian,Cassian town,1069
623L600US5503408517625,5.50341E+12,55,85,17625,34,74349586,9043401,Crescent,Crescent town,1984
623L600US5503408533575,5.50341E+12,55,85,33575,34,80011978,10916295,Hazelhurst,Hazelhurst town,1299
623L600US5503408541887,5.50341E+12,55,85,41887,34,88162566,13983271,Lake Tomahawk,Lake Tomahawk town,1155
623L600US5503408545150,5.50341E+12,55,85,45150,34,1873,0,Little Rice,Little Rice town (part),0
623L600US5503408553225,5.50341E+12,55,85,53225,34,386647712,49014790,Minocqua,Minocqua town,5062
623L600US5503408553662,5.50341E+12,55,85,53662,34,139503655,1960919,Monico,Monico town,260
623L600US5503408556425,5.50341E+12,55,85,56425,34,204240108,36789575,Newbold,Newbold town,2831
623L600US5503408561625,5.50341E+12,55,85,61625,34,130257776,9225778,Pelican,Pelican town,2809
623L600US5503408562600,5.50341E+12,55,85,62600,34,97000618,2073248,Piehl,Piehl town,74
623L600US5503408562925,5.50341E+12,55,85,62925,34,103736386,12508529,Pine Lake,Pine Lake town,2724
623L600US5503408567200,5.50341E+12,55,85,67200,34,21815245,654657,Rhinelander,Rhinelander city,8285
623L600US5503408576975,5.50341E+12,55,85,76975,34,90529351,5546346,Stella,Stella town,569
623L600US5503408578075,5.50341E+12,55,85,78075,34,229179368,23768891,Sugar Camp,Sugar Camp town,1819
623L600US5503408579700,5.50341E+12,55,85,79700,34,208094962,51254078,Three Lakes,Three Lakes town,2413
623L600US5503408588950,5.50341E+12,55,85,88950,34,72767036,19278910,Woodruff,Woodruff town,2044
623L600US5503412502450,5.50341E+12,55,125,2450,34,159190685,24574812,Arbor Vitae,Arbor Vitae town,3403
623L600US5503412508950,5.50341E+12,55,125,8950,34,203716907,51917310,Boulder Junction,Boulder Junction town,1057
623L600US5503412515850,5.50341E+12,55,125,15850,34,80070566,10697916,Cloverland,Cloverland town,1068
623L600US5503412516750,5.50341E+12,55,125,16750,34,200531281,22062314,Conover,Conover town,1318
623L600US5503412521625,5.50341E+12,55,125,21625,34,8399686,437994,Eagle River,Eagle River city,1628
623L600US5503412542325,5.50341E+12,55,125,42325,34,217420349,37858567,Land O'Lakes,Land O'Lakes town,944
