GEOID,GEOCODE,STATE,SLDL18,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,BASENAME,NAME,POP100
629L600US5508614580,5508614580,55,86,,,14580,58080384,2955414,Stratford School District,Stratford School District (part),801
629L600US5508615900,5508615900,55,86,,,15900,346925881,5942547,Wausau School District,Wausau School District (part),13656
629L600US5508700030,5508700030,55,87,,,30,54320986,0,Abbotsford School District,Abbotsford School District (part),650
629L600US5508700061,5508700061,55,87,,,61,257316129,10963495,Chetek-Weyerhaeuser Area School District,Chetek-Weyerhaeuser Area School District (part),1486
629L600US5508700570,5508700570,55,87,,,570,312472018,24545,Athens School District,Athens School District (part),3550
629L600US5508701170,5508701170,55,87,,,1170,420288122,18982831,Birchwood School District,Birchwood School District (part),955
629L600US5508701830,5508701830,55,87,,,1830,688352960,14550840,Bruce School District,Bruce School District,3575
629L600US5508702730,5508702730,55,87,,,2730,53457896,15526,Colby School District,Colby School District (part),482
629L600US5508704080,5508704080,55,87,,,4080,49621228,0,Edgar School District,Edgar School District (part),521
629L600US5508705280,5508705280,55,87,,,5280,806437492,13612017,Gilman School District,Gilman School District (part),2874
629L600US5508706270,5508706270,55,87,,,6270,771390476,152417600,Hayward Community School District,Hayward Community School District (part),11761
629L600US5508707590,5508707590,55,87,,,7590,290006986,4014168,Ladysmith School District,Ladysmith School District,4963
629L600US5508707680,5508707680,55,87,,,7680,122376830,3653922,Lake Holcombe School District,Lake Holcombe School District (part),621
629L600US5508708670,5508708670,55,87,,,8670,58569946,60618,Marathon City School District,Marathon City School District (part),616
629L600US5508708940,5508708940,55,87,,,8940,901922007,3863001,Medford Area School District,Medford Area School District,13366
629L600US5508709210,5508709210,55,87,,,9210,662622,0,Merrill Area School District,Merrill Area School District (part),6
629L600US5508711310,5508711310,55,87,,,11310,76846440,2805,Owen-Withee School District,Owen-Withee School District (part),279
629L600US5508712780,5508712780,55,87,,,12780,658664950,6938731,Rib Lake School District,Rib Lake School District (part),3012
629L600US5508714430,5508714430,55,87,,,14430,82407673,301679,Stanley-Boyd Area School District,Stanley-Boyd Area School District (part),554
629L600US5508714820,5508714820,55,87,,,14820,63909744,390730,Thorp School District,Thorp School District (part),511
629L600US5508714970,5508714970,55,87,,,14970,966335268,12586165,Flambeau School District,Flambeau School District (part),4137
629L600US5508716860,5508716860,55,87,,,16860,1673715507,27515574,Winter School District,Winter School District,3132
629L600US5508803210,5508803210,55,88,,,3210,70059639,81786,De Pere Unified School District,De Pere Unified School District (part),16653
629L600US5508803660,5508803660,55,88,,,3660,55236232,42415,Denmark School District,Denmark School District (part),885
629L600US5508805820,5508805820,55,88,,,5820,80649908,194491,Green Bay Area School District,Green Bay Area School District (part),45356
629L600US5508902760,5508902760,55,89,,,2760,195880622,1213514,Coleman School District,Coleman School District (part),2940
629L600US5508906630,5508906630,55,89,,,6630,110609876,425866,Howard-Suamico School District,Howard-Suamico School District (part),19580
629L600US5508907860,5508907860,55,89,,,7860,129312973,0,Lena School District,Lena School District (part),1276
629L600US5508908700,5508908700,55,89,,,8700,83303926,909229,Marinette School District,Marinette School District (part),13495
629L600US5508910920,5508910920,55,89,,,10920,255323927,1899902,Oconto School District,Oconto School District,7469
629L600US5508910950,5508910950,55,89,,,10950,188542573,2505761,Oconto Falls School District,Oconto Falls School District (part),4978
629L600US5508911610,5508911610,55,89,,,11610,217351138,3713514,Peshtigo School District,Peshtigo School District (part),6284
629L600US5508912330,5508912330,55,89,,,12330,53600021,10619,Pulaski Community School District,Pulaski Community School District (part),4121
629L600US5508999997,5508999997,55,89,,,99997,343247,727452490,School District Not Defined,School District Not Defined (part),0
629L600US5509000540,5509000540,55,90,,,540,274626,121908,Ashwaubenon School District,Ashwaubenon School District (part),0
629L600US5509005820,5509005820,55,90,,,5820,43707380,1813574,Green Bay Area School District,Green Bay Area School District (part),57912
629L600US5509006630,5509006630,55,90,,,6630,519645,0,Howard-Suamico School District,Howard-Suamico School District (part),0
629L600US5509099997,5509099997,55,90,,,99997,214575,24580351,School District Not Defined,School District Not Defined (part),0
629L600US5509100270,5509100270,55,91,,,270,1022,0,Altoona School District,Altoona School District (part),0
629L600US5509104050,5509104050,55,91,,,4050,62084457,5219300,Eau Claire Area School District,Eau Claire Area School District (part),59397
629L600US5509200016,5509200016,55,92,,,16,461495559,325617,Blair-Taylor School District,Blair-Taylor School District,4345
629L600US5509200180,5509200180,55,92,,,180,321484053,33011847,Alma School District,Alma School District,1508
629L600US5509200210,5509200210,55,92,,,210,246321778,260125,Alma Center School District,Alma Center School District (part),2296
629L600US5509200420,5509200420,55,92,,,420,522901961,799656,Arcadia School District,Arcadia School District,6387
629L600US5509201260,5509201260,55,92,,,1260,663676335,5626861,Black River Falls School District,Black River Falls School District (part),11438
